B_Height_cms,B_Weight_lbs,B_avg_LEG_att,B_avg_SIG_STR_pct,gender,B_avg_CLINCH_att,B_age,R_Weight_lbs,B_win_by_Submission,B_avg_TOTAL_STR_att,R_avg_opp_HEAD_landed,R_avg_opp_CTRL_time(seconds),B_avg_opp_TOTAL_STR_landed,B_win_by_TKO_Doctor_Stoppage,R_avg_LEG_landed,B_avg_opp_CTRL_time(seconds),B_avg_LEG_landed,B_avg_HEAD_att,B_avg_TOTAL_STR_landed,B_avg_opp_GROUND_landed,B_Reach_cms
162.56,125.0,16.8125,0.5192187500000001,0,3.171875,32.0,125.0,3.0,156.546875,30.40625,131.12255859375,56.796875,0.0,18.05029296875,4.046875,11.96875,92.265625,87.625,0.390625,162.56
172.72,155.0,6.75,0.365,1,10.25,26.0,155.0,1.0,110.5,8.75,175.75,51.0,0.0,7.25,76.75,5.75,76.25,44.5,0.0,177.8
190.5,264.0,4.5,0.525,1,11.0,27.0,240.0,0.0,87.5,23.59375,107.75,65.5,0.0,3.96875,41.5,4.0,55.5,51.0,0.0,187.96
175.26,155.0,1.0,0.64,1,6.0,25.0,155.0,0.0,33.0,13.0,56.0,20.0,0.0,4.5,509.0,1.0,9.0,27.0,6.0,185.42
182.88,155.0,1.0,0.44,1,5.0,33.0,155.0,0.0,27.0,8.09375,15.375,10.0,0.0,4.59375,0.0,1.0,19.0,13.0,0.0,195.58
185.42,205.0,3.5927734375,0.5652539062499999,1,10.55859375,36.0,205.0,1.0,161.0966796875,9.5234375,6.525390625,42.435546875,0.0,15.3115234375,78.9111328125,2.8076171875,50.2314453125,120.7744140625,6.1982421875,185.42
190.5,185.0,8.875,0.5825,1,9.25,32.0,170.0,2.0,71.625,11.1875,121.4375,37.375,0.0,4.0625,121.0,7.75,23.625,53.375,8.75,203.2
175.26,135.0,0.0,0.0,1,0.0,28.0,135.0,0.0,0.0,20.0,75.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,175.26
175.26,155.0,7.967036724090576,0.4701224517822265,1,12.977731227874756,30.0,155.0,3.0,287.2981343269348,25.625,0.650390625,133.11525583267212,0.0,2.4658203125,57.82213640213013,6.769009590148926,252.2657437324524,140.61120986938477,1.7865362167358398,182.88
172.72,145.0,4.0,0.6950000000000001,0,0.75,27.0,135.0,0.0,35.0,17.875,187.625,24.5,0.0,2.75,106.25,3.5,21.375,22.375,8.0,175.26
182.88,155.0,0.0,0.32,1,15.0,26.0,145.0,0.0,77.0,8.0,39.75,17.0,0.0,2.25,3.0,0.0,58.0,34.0,0.0,182.88
177.8,155.0,8.369186401367188,0.3721234130859375,1,10.892044067382812,31.0,145.0,0.0,155.1985321044922,38.15895080566406,235.23667907714844,100.83999633789062,0.0,3.450927734375,135.0337371826172,5.47210693359375,108.65383911132812,62.84278869628906,22.065353393554688,185.42
185.42,185.0,0.25,0.5125000000000001,1,1.5,30.0,185.0,2.0,8.5,15.78125,118.4375,4.75,0.0,6.859375,44.25,0.25,4.75,6.25,0.25,185.42
172.72,155.0,2.0,0.425,1,2.0,24.0,155.0,0.0,76.5,17.5,313.0,38.5,0.0,6.0,75.5,2.0,24.5,49.0,7.0,185.42
175.26,155.0,3.0,0.34,1,24.0,31.0,145.0,0.0,157.0,25.0,35.5,101.0,0.0,4.25,117.0,2.0,111.0,64.0,6.0,175.26
170.18,155.0,5.0,0.37,1,10.5,30.0,145.0,0.0,214.5,20.75,65.5,65.0,0.0,2.5,28.5,4.0,166.0,80.5,0.0,185.42
172.72,135.0,7.5,0.6599999999999999,1,1.0,24.0,135.0,0.0,99.0,31.625,198.875,42.75,0.0,1.0,68.5,5.5211029052734375,42.715965270996094,59.0,26.0,175.26
177.8,125.0,6.0,0.28,1,0.5,24.0,135.0,0.0,49.5,38.9375,412.65625,79.0,0.0,1.6875,254.0,4.46875,24.0,45.171875,6.0,180.34
182.88,205.0,14.0,0.54,1,32.0,32.0,205.0,0.0,148.0,14.9189453125,59.83984375,75.0,0.0,5.8662109375,389.0,12.0,51.0,107.0,5.0,193.04
180.34,185.0,3.5,0.3,1,0.625,34.0,185.0,0.0,41.625,17.510498046875,63.301025390625,12.625,0.0,19.412841796875,22.125,2.5,19.5,27.0,0.875,195.58
172.72,155.0,10.0,0.75,1,11.0,27.0,155.0,0.0,69.5,14.4921875,41.2734375,38.5,0.0,13.71875,32.0,7.5,43.0,37.0,3.5,180.34
175.26,170.0,3.28125,0.443125,1,3.15625,36.0,185.0,3.0,28.03125,36.99609375,100.25,16.40625,0.0,8.0,242.09375,2.71875,10.6875,19.4375,0.65625,182.88
160.02,115.0,15.0,0.42,0,29.5,30.0,115.0,0.0,262.5,16.0,68.125,95.0,0.0,3.0,309.5,12.0,176.5,134.0,0.0,162.56
187.96,155.0,32.0,0.39,1,5.0,30.0,155.0,0.0,154.0,3.0,746.0,48.0,0.0,1.0,411.0,25.0,85.0,66.0,6.0,187.96
182.88,145.0,3.1875,0.3278124999999999,1,3.15625,27.0,145.0,1.0,61.09375,21.875,296.75,80.625,0.0,2.0,272.46875,2.65625,48.46875,24.75,16.0625,182.88
170.18,115.0,10.5,0.3349999999999999,0,24.5,32.0,125.0,0.0,207.0,3.0,16.0,64.5,0.0,0.0,251.5,6.5,169.5,78.0,3.0,172.72
187.96,170.0,11.5625,0.45,1,8.25,31.0,170.0,0.0,125.0,32.125,15.46875,44.375,0.0,9.25,230.33984375,8.75,36.5,66.5,0.14111328125,190.5
193.04,185.0,0.359375,0.442890625,1,2.0234375,29.0,185.0,2.0,42.203125,12.652960777282717,46.09117126464844,25.03125,0.0,4.99510383605957,164.28125,0.3359375,22.9921875,29.2578125,4.828125,193.04
175.26,145.0,4.0,0.22,1,1.0,31.0,145.0,0.0,84.0,4.375,4.5,47.75,0.0,6.375,217.0,2.5,25.0,44.0,8.0,180.34
177.8,170.0,3.0,0.39,1,9.0,27.0,170.0,0.0,103.0,14.1611328125,85.1337890625,60.0,0.0,1.9873046875,61.0,3.0,91.0,40.0,0.0,182.88
182.88,199.0,0.0,1.0,1,0.0,22.0,181.0,0.0,2.0,25.726089477539062,428.0625,1.0,0.0,14.6484375,9.0,0.0,1.0,2.0,0.0,182.88
182.88,205.0,2.5,0.4034375,1,8.5,29.0,185.0,1.0,73.96875,14.040283203125,121.966796875,23.03125,0.0,0.55615234375,71.125,2.5,38.09375,51.0625,0.8125,187.96
165.1,125.0,2.78125,0.5190625,0,0.5625,25.0,125.0,3.0,37.0625,23.4921875,140.791015625,34.09375,0.0,10.2744140625,26.71875,1.78125,23.40625,23.5,5.03125,160.02
180.34,145.0,10.078125,0.41625,1,5.375,26.0,145.0,0.0,111.484375,17.625,113.875,63.5625,0.0,1.25,292.984375,8.296875,80.25,50.6875,35.1875,180.34
187.96,170.0,6.0,0.48,1,3.0,30.0,170.0,0.0,77.0,13.0,264.703125,46.6875,0.0,4.875,145.0,5.0,52.75,49.25,7.09375,187.96
170.18,135.0,18.4287109375,0.55,1,4.5,25.0,135.0,0.0,75.0,11.0,126.0,90.30593872070312,0.0,16.0,145.5,11.25,47.0,37.75,3.0,167.64
175.26,155.0,4.875,0.51,1,2.625,25.0,155.0,0.0,72.5,23.40966796875,122.7236328125,34.671875,0.0,11.3486328125,136.54296875,4.75,32.6953125,26.0,3.625,182.88
177.8,170.0,12.0,0.48,1,6.0,22.0,155.0,0.0,70.46478271484375,34.0,230.0,29.0,0.0,6.0,62.546875,6.8125,37.0,39.5,16.1796875,187.96
190.5,205.0,0.0,0.35375,1,1.0,23.0,240.0,0.0,76.0,1.0,0.0,42.0,0.0,0.0,73.125,0.0,25.75,53.875,5.25,193.04
177.8,155.0,2.25,0.3462499999999999,1,2.3125,29.0,155.0,2.0,107.5625,9.921875,68.6875,29.4375,0.0,1.9453125,101.6875,1.75,88.5625,40.3125,3.875,185.42
190.5,205.0,4.125,0.569375,1,1.1875,31.0,185.0,3.0,45.0,18.359375,4.76171875,14.5,0.0,3.04296875,46.5625,3.5625,24.9375,26.75,0.8125,195.58
190.5,265.0,13.0,0.405,1,28.5,28.0,249.0,0.0,187.0,27.828125,50.6484375,83.0,0.0,9.296875,49.0,8.5,138.5,88.0,0.0,195.58
167.64,170.0,2.171875,0.3871875,1,7.5625,31.0,170.0,1.0,111.609375,12.25,128.625,47.78125,0.0,0.75,33.0,1.953125,42.5625,70.796875,1.734375,172.72
185.42,170.0,0.0,0.6,1,3.0,25.0,185.0,0.0,20.0,11.78125,46.09375,1.0,0.0,0.65625,10.0,0.0,14.0,14.0,0.0,190.5
167.64,115.0,3.0,0.275,0,3.0,26.0,115.0,0.0,125.25,28.62167739868164,56.066650390625,55.34375,0.0,3.6015625,139.8125,2.5,50.3125,98.359375,6.072265625,165.1
182.88,185.0,9.560546875,0.4648144531249999,1,0.73046875,33.0,185.0,0.0,32.2900390625,11.3828125,219.0234375,31.5966796875,2.0,1.8359375,94.31640625,7.173828125,16.0390625,17.5859375,8.45703125,200.66
177.8,145.0,14.0,0.26,1,11.0,31.0,145.0,0.0,118.0,11.625,204.75,82.0,0.0,14.375,546.0,6.0,70.0,46.0,24.0,177.80000000000004
165.1,135.0,0.0,0.485,1,0.5,29.0,125.0,0.0,52.0,5.5,0.75,24.0,0.0,1.25,22.0,0.0,18.5,41.0,3.5,160.02
182.88,185.0,2.5,0.625,1,11.0,27.0,185.0,0.0,47.5,16.8125,333.53125,23.0,0.0,1.71875,152.0,2.5,22.5,37.5,9.0,182.88
185.42,230.0,3.25,0.64,1,14.75,23.0,200.0,0.0,104.75,16.0,172.5,83.0,0.0,2.5,281.75,2.58056640625,68.75,57.0,3.0,185.42
167.64,115.0,10.0,0.56,0,27.0,35.0,115.0,0.0,136.0,21.0,319.0,90.0,0.0,14.0,62.0,8.0,66.0,85.0,1.0,162.56
182.88,170.0,17.0,0.32,1,3.0,24.0,170.0,0.0,142.0,8.5,288.5,80.0,0.0,3.25,8.0,11.0,110.0,46.0,3.0,193.04
182.88,170.0,11.65625,0.5278125,1,14.53125,28.0,170.0,1.0,118.34375,15.96875,263.8125,43.65625,0.0,2.25,161.0,9.34375,75.375,70.09375,1.875,182.88
177.8,155.0,2.3125,0.24,1,15.25,25.0,145.0,0.0,89.1484375,40.5,163.5,60.6005859375,0.0,6.5,118.25,2.25,68.34375,50.3125,1.0,182.88
193.04,238.0,2.9638671875,0.447862548828125,1,8.0328369140625,32.0,265.0,0.0,137.2828369140625,14.5390625,23.1015625,84.938720703125,0.0,3.625,204.135498046875,1.89892578125,90.4056396484375,62.6168212890625,5.03125,195.58
177.8,145.0,0.0,0.425,1,0.0,27.0,145.0,1.0,3.5,12.75,28.5,0.5,0.0,5.0,0.0,0.0,3.0,3.0,0.0,182.88
172.72,125.0,10.0,0.415,1,4.25,27.0,125.0,0.0,69.0,11.3125,255.34375,64.0,0.0,3.625,163.25,8.0,44.96875,21.0,5.25,182.88
180.34,199.0,10.75,0.77,1,2.859375,30.0,185.0,0.0,132.5,5.25,0.0,110.25,0.0,1.75,240.75,7.125,37.0,88.25,19.0,190.5
182.88,185.0,1.6875,0.5587500000000001,1,2.0625,32.0,205.0,1.0,32.96875,12.75,174.0,50.90625,0.0,0.0,260.03125,1.6875,15.28125,21.53125,16.03125,190.5
190.5,205.0,2.375,0.67,1,11.9375,23.0,253.0,1.0,46.1875,2.0,0.0,16.625,0.0,3.5,64.625,2.0625,24.25,33.9375,1.375,195.58
185.42,185.0,3.0,0.425,1,15.75,29.0,235.0,0.0,170.25,14.5,143.75,64.25,0.0,8.25,65.0,3.0,119.5,89.5,3.25,190.5
182.88,170.0,0.6474129557609558,0.5546803197264671,1,10.637997925281525,40.0,170.0,2.0,60.48771610856056,9.934616088867188,115.77737426757812,39.19383704662323,0.0,12.989334106445312,60.49869883060455,0.547368198633194,47.3891207575798,34.94902276992798,6.0007503926754,190.5
172.72,155.0,0.0,0.33,1,0.0,28.0,155.0,0.0,16.0,40.352386474609375,69.66720581054688,42.0,0.0,13.064544677734377,32.0,0.0,14.0,6.0,6.0,182.88
182.88,185.0,18.44775390625,0.4535253906249999,1,16.591796875,42.0,185.0,0.0,241.54248046875,30.59375,37.0625,104.40869140625,0.0,14.390625,21.62890625,15.85888671875,185.1259765625,115.8759765625,2.12744140625,185.42
182.88,185.0,12.3125,0.57125,1,8.75,38.0,185.0,0.0,89.4375,14.196664810180664,138.39153861999512,33.3125,0.0,4.261014938354492,42.5,8.9375,49.125,56.125,0.3125,185.42
177.8,145.0,10.922119140625,0.348828125,1,11.10205078125,27.0,145.0,2.0,102.154296875,17.521041870117188,83.21968841552734,38.789794921875,0.0,5.806686401367188,91.151123046875,8.936767578125,63.51806640625,50.99072265625,1.51953125,185.42
182.88,170.0,2.0,0.4,1,1.0,22.0,155.0,0.0,20.0,15.0,107.0,87.0,0.0,1.0,719.0,1.0,7.0,12.0,27.0,182.88
187.96,225.0,1.0,0.35,1,8.0,34.0,240.0,0.0,60.0,5.0,9.5,68.5,0.0,9.25,371.5,0.5,35.5,36.0,19.5,195.58
182.88,247.0,7.28125,0.6784375,1,12.6875,34.0,265.0,0.0,105.0625,9.272079467773438,159.71551513671875,57.15625,0.0,3.290985107421875,401.34375,6.96875,41.15625,82.5,6.0,187.96
190.5,185.0,18.875,0.55125,1,10.375,26.0,185.0,1.0,194.25,10.25,139.033447265625,58.75,0.0,5.836198806762695,267.25,17.125,60.25,145.625,7.0,205.74
195.58,205.0,0.125,0.473125,1,3.375,29.0,205.0,1.0,51.3125,11.62109375,38.19921875,46.875,0.0,0.39453125,50.9375,0.0625,44.875,24.0625,11.875,200.66
175.26,170.0,20.0,0.55,1,10.68359375,25.0,170.0,0.0,91.125,9.0,410.0,79.0,0.0,1.0,359.0,11.5,47.177825927734375,51.0,6.28125,180.34
193.04,205.0,3.96875,0.5854296875,1,9.962890625,30.0,205.0,1.0,77.6875,21.49627685546875,6.2228546142578125,62.521484375,0.0,24.91649627685547,174.11328125,3.927734375,58.96484375,43.611328125,14.763671875,193.04
152.4,115.0,12.125,0.35,0,4.75,26.0,125.0,0.0,43.5,21.0,202.5,30.0,0.0,1.0,262.5,11.0,24.5,31.5,2.0,152.4
195.58,205.0,0.25,0.41625,1,6.75,29.0,205.0,1.0,86.625,24.4375,345.8125,63.75,0.0,1.4375,61.875,0.125,76.75,38.125,1.75,200.66
175.26,135.0,5.765625,0.625,0,11.671875,35.0,145.0,0.0,76.828125,10.17724609375,17.6806640625,32.15625,0.0,8.048828125,168.171875,4.625,35.484375,46.453125,0.21875,180.34
177.8,155.0,0.0,0.42,1,1.0,24.0,155.0,1.0,21.0,11.890625,35.953125,7.0,0.0,2.515625,0.0,0.0,17.0,9.0,0.0,182.88
185.42,185.0,1.546875,0.5014062499999999,1,7.5625,32.0,185.0,1.0,62.5625,24.35546875,227.265625,7.828125,0.0,10.6953125,1.65625,1.265625,43.65625,37.203125,0.71875,195.58
172.72,135.0,13.0,0.565,1,10.0,29.0,135.0,0.0,95.5,20.0,254.0,50.0,0.0,9.0,153.25,8.0,62.5,57.0,0.0,177.8
187.96,185.0,11.09375,0.60375,1,12.40625,31.0,205.0,0.0,170.5625,25.0,2.5,54.59375,0.0,0.5,223.75,9.09375,83.59375,112.5625,12.03125,190.5
167.64,155.0,4.0,0.35,1,5.5,31.0,155.0,0.0,105.5,14.125,266.875,76.8125,0.0,4.5,197.0,3.0,39.0,63.0,3.0,172.72
182.88,155.0,17.234375,0.3721875,1,11.390625,30.0,155.0,0.0,93.953125,33.7578125,123.7109375,160.34375,0.0,15.55078125,552.3125,13.5,42.75,56.8125,39.875,182.88
170.18,135.0,17.0,0.29,1,1.0,25.0,125.0,0.0,108.0,14.5,135.5,83.0,0.0,3.25,71.0,13.0,56.0,40.0,3.0,180.34
175.26,155.0,1.0,0.35,1,0.0,30.0,155.0,0.0,71.5,16.5,267.375,97.0,0.0,11.5,164.5,1.0,49.484375,32.0,2.0,172.72
198.12,253.0,3.0,0.67,1,8.0328369140625,35.0,242.0,0.0,154.0,25.649444580078125,26.662628173828125,46.75,0.0,5.0,21.0,3.0,112.5,97.0,4.3341064453125,198.12
182.88,155.0,6.5,0.410625,1,0.9375,39.0,155.0,2.0,65.65625,31.08203125,117.86328125,31.59375,0.0,25.26171875,40.1875,5.84375,43.78125,28.25,0.46875,190.5
185.42,185.0,36.0,0.56,1,40.0,28.0,185.0,0.0,190.0,16.24609375,17.5390625,49.0,0.0,4.80078125,105.0,28.0,98.0,121.0,1.0,195.58
187.96,170.0,1.0859375,0.6053906250000001,1,4.75390625,32.0,170.0,3.0,21.57421875,8.65625,44.6875,30.05859375,0.0,7.515625,171.44921875,1.0703125,9.515625,14.76953125,5.3046875,195.58
167.64,145.0,15.6083984375,0.22,1,1.0,28.0,170.0,0.0,93.25,7.0,79.5,58.4375,0.0,7.0,250.5,9.0625,52.0,57.625,5.03125,177.8
185.42,170.0,7.5,0.38,1,2.0,27.0,185.0,0.0,119.0,20.0,92.0,59.5,0.0,21.5,149.5,6.5,63.0,67.0,9.5,193.04
190.5,205.0,12.0,0.55,1,2.0,30.0,205.0,0.0,94.0,6.0,108.0,35.0,0.0,1.0,71.0,9.0,65.0,57.0,0.0,203.2
182.88,205.0,8.0,0.35,1,24.0,24.0,185.0,0.0,67.375,17.5,78.5,71.0,0.0,3.5,322.0,6.75,49.5,38.53125,9.828125,187.96
170.18,145.0,1.125,0.66125,1,1.0,37.0,155.0,1.0,90.25,19.552734375,32.701171875,58.875,0.0,7.130859375,68.125,1.125,35.5,72.5,12.0,175.26
162.56,115.0,5.0,0.423125,0,5.0,30.0,125.0,0.0,50.0,6.0,0.0,23.03125,0.0,4.0,35.75,2.0,33.0,28.0,1.1875,157.48
180.34,155.0,6.28515625,0.31984375,1,1.078125,31.0,155.0,3.0,67.703125,16.34375,120.21875,11.8046875,1.0,10.8125,103.6328125,4.0390625,40.51953125,31.015625,1.0,193.04
172.72,145.0,10.15625,0.21921875,1,7.140625,29.0,155.0,0.0,68.6875,28.848262786865234,140.2761001586914,45.78125,0.0,8.499443054199219,195.71875,9.421875,36.09375,37.1875,10.21875,180.34
182.88,170.0,4.0,0.7,1,2.0,28.0,170.0,0.0,59.0,3.0,42.25,42.0,0.0,1.75,244.0,3.0,38.0,44.0,13.0,185.42
185.42,185.0,6.8228759765625,0.4618603515624999,1,9.9521484375,41.0,185.0,4.0,125.0751953125,9.23046875,77.6328125,130.9515380859375,0.0,5.94140625,113.2027587890625,5.8228759765625,66.8372802734375,76.3255615234375,1.4609375,182.88
187.96,155.0,9.0,0.28,1,5.0,23.0,155.0,0.0,71.078125,18.984375,298.09375,88.5,0.0,2.1875,236.5,4.90625,24.946533203125,32.0,3.40625,185.42
185.42,205.0,1.5625,0.7081249999999999,1,26.3125,25.0,205.0,0.0,71.125,28.3592529296875,146.47076416015625,24.0625,0.0,0.09381103515625,130.1875,1.4375,56.4375,37.3125,2.125,190.5
165.1,125.0,0.5,0.335,0,0.0,23.0,135.0,2.0,34.0,43.75,278.0,11.5,0.0,10.5,17.5,0.5,27.5,15.0,0.5,160.02
182.88,185.0,12.5,0.44,1,25.4375,31.0,205.0,0.0,117.75,27.0,29.625,50.875,0.0,4.033203125,257.75,9.6796875,104.0,66.70645141601562,7.78125,193.04
182.88,170.0,1.38916015625,0.4501904296875,1,23.529296875,29.0,170.0,4.0,136.68994140625,16.0234375,361.9453125,44.021484375,0.0,7.203125,176.90673828125,0.76416015625,114.56298828125,62.84814453125,0.89599609375,182.88
167.64,145.0,1.0,0.51,1,31.0,32.0,145.0,0.0,114.0,8.25,348.25,109.0,0.0,0.25,686.0,1.0,63.0,78.0,43.0,172.72
193.04,260.0,2.0,0.48,1,12.0,28.0,260.0,0.0,62.5,27.125,126.75,36.625,0.0,0.125,216.90625,1.0,42.5,44.59375,4.3515625,203.2
185.42,205.0,1.3203125,0.5235156249999999,1,6.9140625,26.0,205.0,0.0,38.015625,3.9375,15.1875,12.6328125,0.0,2.0625,23.8984375,1.3046875,31.4296875,20.4140625,0.890625,190.5
182.88,185.0,8.40625,0.4034375,1,5.875,24.0,185.0,0.0,138.125,14.12890625,117.3876953125,42.15625,0.0,8.892578125,43.3125,7.375,111.96875,60.15625,2.4375,185.42
182.88,205.0,1.8125,0.4366796875,1,5.0625,32.0,230.0,2.0,40.87109375,82.8125,69.0,25.50390625,0.0,22.6875,97.140625,1.8125,27.88671875,19.7578125,4.8515625,187.96
190.5,230.0,3.5,0.595,1,3.375,30.0,265.0,1.0,27.0,36.7763671875,555.375,8.25,0.0,8.2841796875,22.75,2.875,16.25,16.25,1.0,198.12
182.88,155.0,10.0,0.495,1,7.0,28.0,155.0,0.0,78.796875,19.5703125,53.0078125,53.5,0.0,10.0390625,241.0,7.0,53.65625,48.25,3.657814025878906,180.34
180.34,170.0,1.5,0.24,1,2.5,24.0,185.0,1.0,74.0,6.0,75.0,38.0,0.0,1.0,188.5,1.5,26.5,46.0,4.0,190.5
193.04,238.0,1.75,0.4928125,1,22.40625,27.0,265.0,0.0,170.40625,2.5,81.375,24.3125,0.0,4.25,46.6875,1.125,134.84375,81.90625,0.0,195.58
182.88,185.0,1.5,0.45,1,2.75,33.0,185.0,0.0,38.75,8.6875,38.625,6.25,0.0,4.0625,10.5,1.0,27.0,22.0,0.0,182.88
180.34,155.0,3.3896484375,0.565,1,3.3166160583496094,25.0,155.0,0.0,120.5625,15.0,266.75,54.5,0.0,17.75,213.0,2.25,47.3828125,41.75,5.5,182.88
167.64,145.0,9.0,0.7,0,9.0,28.0,145.0,1.0,34.0,11.5625,65.03125,5.0,0.0,3.8125,2.0,9.0,17.0,25.0,0.0,172.72
187.96,205.0,1.5,0.485,1,6.25,30.0,185.0,0.0,67.5,36.0029296875,65.0,70.5,0.0,6.59375,26.75,1.5,57.0,34.75,7.75,190.5
175.26,135.0,53.0,0.34,1,13.0,25.0,145.0,0.0,234.0,19.8125,19.75,68.0,0.0,2.5,58.0,37.0,166.0,81.0,5.0,182.88
177.8,170.0,4.875,0.245,1,3.53125,31.0,155.0,2.0,69.5625,9.75,122.125,71.71875,0.0,2.125,252.46875,2.3125,42.96875,23.9375,16.15625,187.96
180.34,155.0,8.125,0.4275,1,2.375,33.0,155.0,0.0,76.625,19.328125,205.453125,34.625,0.0,4.046875,76.25,5.0,52.625,34.25,2.75,190.5
177.8,170.0,5.5,0.5,1,6.0,33.0,170.0,0.0,85.74609375,24.5,88.0,48.5,0.0,1.5,161.0,5.0,47.625,46.0,5.0,177.8
167.64,125.0,4.546875,0.47,0,9.375,30.0,125.0,0.0,95.0,12.80908203125,131.5625,31.5,0.0,9.375,154.8125,4.03515625,56.0,46.21875,2.0,167.64
170.18,135.0,4.669967651367188,0.35,0,8.375,28.0,135.0,0.0,64.0,13.25,290.625,48.875,0.0,0.75,21.5,2.75,40.5,34.625,0.0,165.1
180.34,185.0,1.109375,0.3553125,1,9.828125,26.0,185.0,1.0,59.359375,0.0,78.0,15.671875,0.0,1.0,58.046875,0.328125,20.671875,42.265625,1.296875,185.42
185.42,185.0,6.0,0.515,1,32.0,29.0,185.0,0.0,119.5,51.0,272.0,100.0,0.0,0.0,333.5,6.0,82.5,69.0,3.0,187.96
175.26,145.0,9.625,0.56875,1,5.75,30.0,155.0,1.0,117.75,24.59375,29.625,22.875,0.0,8.8125,47.875,6.625,37.375,92.0,0.625,182.88
177.8,155.0,2.28125,0.375,1,11.5,32.0,155.0,1.0,55.21875,12.9375,77.8125,53.40625,0.0,5.9375,204.34375,1.625,41.6875,22.0625,6.5625,177.8
165.1,145.0,13.0,0.565,1,15.5,22.0,145.0,0.0,90.75,21.0,127.0,109.0,0.0,9.0,544.0,8.0,55.0,27.25,17.0,170.18
167.64,155.0,2.390625,0.36546875,1,9.59375,32.0,155.0,2.0,119.359375,26.203125,116.9375,48.828125,0.0,4.203125,155.0,2.046875,64.375,69.5,5.90625,180.34
172.72,145.0,1.0,0.68,1,5.0,27.0,145.0,0.0,38.0,0.0,13.0,2.0,0.0,2.0,5.0,1.0,27.0,29.0,0.0,180.34
185.42,170.0,7.5,0.35,1,6.6875,27.0,170.0,0.0,64.5,24.0,175.5,88.0,0.0,6.90625,174.203125,6.0,54.5,28.0,7.0,187.96
162.56,125.0,0.75,0.45,1,20.3125,30.0,135.0,0.0,90.75,41.75,167.78125,62.75,0.0,12.125,45.0,1.00390625,66.21875,41.0,5.84375,162.56
165.1,135.0,36.5,0.47,0,80.5,29.0,135.0,0.0,330.5,22.75,66.875,96.5,0.0,8.5,106.5,32.0,215.0,181.5,0.0,167.64
167.64,145.0,11.51953125,0.3719140625,1,18.90234375,28.0,125.0,3.0,164.1484375,40.4609375,1.19921875,79.8046875,0.0,17.86328125,183.4453125,9.7734375,121.51953125,59.640625,4.78515625,177.8
180.34,135.0,8.015625,0.495,0,13.125,27.0,135.0,0.0,185.0,20.109375,195.125,87.0625,0.0,1.1484375,173.0126953125,7.0,100.5,182.0,32.0,182.88
182.88,185.0,1.177734375,0.4708404541015625,1,5.04913330078125,35.0,205.0,2.0,38.91021728515625,11.046875,7.05078125,13.60064697265625,1.0,16.623046875,97.85546875,0.67578125,23.60504150390625,24.451416015625,1.84228515625,187.96
182.88,170.0,4.76275634765625,0.355865478515625,1,16.692703247070312,28.0,155.0,8.0,137.953125,30.972900390625,27.5009765625,79.34285736083984,0.0,2.08203125,315.4272155761719,4.622467041015625,79.98433685302734,75.8972396850586,22.050048828125,193.04
175.26,170.0,8.0,0.395,1,14.0,32.0,170.0,0.0,110.5,4.0,28.0,92.5,0.0,3.0,381.5,6.0,52.0,64.5,17.5,177.8
185.42,185.0,4.0724029541015625,0.3463890075683594,1,4.1811065673828125,37.0,205.0,1.0,89.2484359741211,13.67578125,15.86328125,74.2658920288086,1.0,5.416015625,202.2056427001953,3.7381668090820312,68.34950256347656,34.75506591796875,8.2490234375,193.04
185.42,170.0,3.09765625,0.45884765625,1,11.4375,30.0,170.0,2.0,87.154296875,13.0,198.5,32.83203125,0.0,9.25,73.60546875,2.7578125,32.580078125,56.609375,0.953125,195.58
177.8,155.0,19.25,0.2875,1,10.0,28.0,155.0,0.0,141.75,29.125,147.625,66.75,0.0,3.875,360.5,11.25,65.0,72.5,9.75,185.42
180.34,170.0,0.65625,0.5796875,1,1.078125,27.0,170.0,4.0,29.234375,14.375,26.90625,127.265625,0.0,2.8125,337.125,0.40625,17.640625,18.453125,20.890625,182.88
167.64,125.0,10.03125,0.3603125,1,3.3125,28.0,125.0,2.0,86.65625,24.02984619140625,149.64385986328125,29.15625,0.0,1.458251953125,11.15625,7.40625,35.59375,56.15625,4.40625,165.1
167.64,170.0,4.875,0.5096875,1,3.125,35.0,170.0,0.0,88.53125,23.5,77.1875,56.09375,0.0,3.0,142.25,4.09375,54.34375,53.3125,2.25,170.18
190.5,235.0,5.25,0.46875,1,2.5,24.0,205.0,2.0,36.25,6.0,0.0,21.75,0.0,0.0,0.0,4.875,21.0,19.875,4.125,198.12
193.04,232.0,4.5,0.5599999999999999,1,0.5,27.0,247.0,1.0,61.5,10.875,161.0,8.0,0.0,1.375,105.0,4.5,26.5,45.5,1.0,195.58
172.72,135.0,1.0,0.61,1,0.0,25.0,145.0,0.0,49.0,14.0,291.5,3.0,0.0,10.75,0.0,1.0,29.0,36.0,0.0,172.72
185.42,185.0,7.375,0.40125,1,2.5,31.0,205.0,1.0,112.5,18.60272216796875,383.2957763671875,50.625,0.0,11.12652587890625,13.25,5.125,44.25,72.625,5.75,195.58
190.5,205.0,5.53125,0.415,1,2.625,33.0,185.0,0.0,107.5,12.375,114.5,32.25,0.0,3.0,121.5755615234375,4.52142333984375,71.828125,59.5,2.0,200.66
