B_Height_cms,B_Weight_lbs,B_age,B_total_rounds_fought,R_Reach_cms,weight_class,B_longest_win_streak,R_age,R_Height_cms,R_Weight_lbs,R_avg_CTRL_time(seconds),B_avg_opp_CTRL_time(seconds),B_avg_CTRL_time(seconds),B_avg_LEG_landed,B_current_win_streak,R_avg_DISTANCE_landed,B_Stance_Orthodox,R_avg_TD_pct,B_avg_SIG_STR_pct,R_avg_opp_BODY_att,B_Reach_cms
187.96,225.0,29.0,4.0,182.88,10,2.0,28.0,182.88,210.0,0.0,0.0,0.0,0.0,2.0,1.875,True,0.0,0.41625,2.125,182.88
185.42,185.0,25.0,7.0,195.58,7,4.0,30.0,190.5,205.0,104.125,19.75,130.125,1.15625,0.0,18.25,True,0.25,0.5075000000000001,7.7141265869140625,187.96
187.96,185.0,28.0,22.0,187.96,7,4.0,35.0,182.88,185.0,18.270665168762207,38.359375,261.4609375,2.96484375,1.0,19.241796016693115,True,0.0635333347320556,0.436484375,3.5812225341796875,195.58
167.64,145.0,30.0,0.0,180.34,3,0.0,35.0,175.26,135.0,23.8572998046875,94.5,99.75,3.625,0.0,19.5545654296875,False,0.2785791015625,0.4499999999999999,7.281982421875,167.64
177.8,135.0,25.0,0.0,177.8,3,0.0,26.0,172.72,135.0,30.859375,94.5,99.75,3.625,0.0,14.4375,True,0.283828125,0.4499999999999999,10.30078125,180.34
175.26,145.0,24.0,3.0,177.8,4,0.0,28.0,177.8,145.0,18.1875,121.0,0.0,11.0,0.0,35.875,False,0.05,0.37,13.3125,175.26
185.42,205.0,34.0,24.0,193.04,8,4.0,35.0,187.96,205.0,56.32275390625,48.94091796875,283.0,2.18603515625,3.0,32.7550048828125,True,0.1251220703125,0.539381103515625,2.2808837890625,190.5
170.18,155.0,29.0,0.0,195.58,5,0.0,25.0,182.88,155.0,323.796875,94.5,99.75,3.625,0.0,25.5,True,0.42,0.4499999999999999,8.5,180.34
187.96,185.0,30.0,4.0,190.5,7,2.0,25.0,187.96,170.0,315.5,97.0,38.0,0.5,2.0,12.0,True,0.640675048828125,0.45,2.5,195.58
187.96,185.0,32.0,16.0,187.96,8,2.0,31.0,180.34,205.0,2.75,20.109375,7.3125,11.0,2.0,21.625,True,0.0,0.50890625,2.625,193.04
165.1,125.0,27.0,24.0,162.56,2,2.0,33.0,162.56,125.0,147.25,275.8466796875,200.765625,1.9609375,1.0,27.5,True,0.22125,0.32375,18.9375,165.1
180.34,170.0,31.0,10.0,187.96,6,1.0,35.0,182.88,170.0,20.28720092773437,151.5,36.625,7.25,1.0,11.068580627441406,True,0.0480396270751953,0.3575,3.843536376953125,182.88
180.34,205.0,29.0,0.0,190.5,8,0.0,31.0,185.42,225.0,131.625,94.5,99.75,3.625,0.0,5.875,True,0.0,0.4499999999999999,1.5,177.8
180.34,185.0,30.0,24.0,187.96,7,4.0,34.0,180.34,205.0,54.234375,218.7314910888672,63.21846008300781,6.2132110595703125,3.0,25.9140625,False,0.640675048828125,0.3632766723632812,9.4140625,185.42
172.72,135.0,31.0,12.0,167.64,3,2.0,35.0,165.1,135.0,5.13916015625,9.265625,57.625,2.453125,2.0,44.2548828125,True,0.0284619140625,0.40015625,18.9375,180.34
180.34,170.0,24.0,6.0,185.42,6,2.0,31.0,182.88,170.0,323.796875,22.625,137.375,1.375,1.0,8.25,True,0.205,0.5864794921875001,12.25,190.5
190.5,205.0,27.0,5.0,187.96,8,3.0,31.0,190.5,205.0,323.796875,4.75,72.5,6.0,3.0,3.2979736328125,True,0.408038330078125,0.485,2.14599609375,195.58
177.8,170.0,34.0,20.0,187.96,7,4.0,31.0,182.88,185.0,323.796875,68.0,185.4375,3.45703125,3.0,6.75,True,0.47,0.526328125,3.5,182.88
167.64,125.0,24.0,24.0,162.56,2,4.0,30.0,162.56,135.0,53.359375,275.8466796875,91.453125,6.52734375,1.0,30.421875,True,0.640675048828125,0.3457421874999999,12.0625,175.26
177.8,155.0,20.0,0.0,182.88,6,0.0,32.0,177.8,170.0,48.0,94.5,99.75,3.625,0.0,8.875,True,0.26375,0.4499999999999999,4.625,182.88
175.26,145.0,28.0,4.0,185.42,4,1.0,22.0,180.34,145.0,208.75,21.0,144.5,11.0,1.0,38.5,True,0.445,0.48,18.9375,177.8
177.8,170.0,29.0,1.0,180.34,6,1.0,30.0,177.8,155.0,72.0,0.0,12.0,0.0,1.0,0.0,True,0.0,0.0,0.0,182.88
210.82,225.0,28.0,24.0,195.58,9,4.0,35.0,193.04,225.0,27.61328125,275.8466796875,27.40032958984375,6.58197021484375,0.0,8.4453125,True,0.0,0.52099609375,2.953125,195.58
185.42,145.0,30.0,12.0,195.58,0,1.0,28.0,187.96,145.0,0.0,176.5625,42.1875,3.8125,1.0,47.5,False,0.0,0.40125,18.9375,187.96
172.72,155.0,31.0,11.0,193.04,5,2.0,30.0,180.34,155.0,16.375,157.1875,67.0,1.8125,1.0,25.921875,True,0.1665625,0.3975,6.5,177.8
198.12,225.0,34.0,24.0,195.58,9,3.0,35.0,193.04,225.0,33.8330078125,92.7825927734375,50.41259765625,0.9920654296875,1.0,37.630859375,True,0.1197265625,0.34158935546875,4.005859375,195.58
182.88,185.0,24.0,11.0,185.42,6,2.0,34.0,185.42,155.0,63.77330845594406,55.125,143.125,5.125,1.0,47.5,False,0.1422837609052658,0.53375,18.9375,187.96
175.26,135.0,28.0,0.0,182.88,3,0.0,25.0,175.26,135.0,24.0,94.5,99.75,3.625,0.0,46.5,True,0.25,0.4499999999999999,5.0,177.8
193.04,225.0,26.0,6.0,187.96,9,1.0,34.0,182.88,225.0,70.9296875,25.25,235.75,9.75,0.0,25.6953125,True,0.13328125,0.5864794921875001,8.4453125,195.58
167.64,125.0,27.0,2.0,182.88,2,0.0,24.0,162.56,125.0,53.0,68.5,47.0,2.5,0.0,33.0,True,0.5,0.415,9.0,170.18
170.18,135.0,34.0,13.0,177.8,3,1.0,35.0,170.18,135.0,55.0,275.8466796875,165.75,3.1875,0.0,15.5,True,0.125,0.5293749999999999,14.5,165.1
180.34,183.0,29.0,0.0,182.88,7,0.0,35.0,175.26,199.0,104.125,94.5,99.75,3.625,0.0,18.25,False,0.25,0.4499999999999999,7.7141265869140625,182.88
175.26,145.0,31.0,0.0,177.8,5,0.0,29.0,175.26,170.0,323.796875,94.5,99.75,3.625,0.0,38.84375,True,0.5271875,0.4499999999999999,18.9375,185.42
167.64,125.0,29.0,0.0,162.56,3,0.0,30.0,160.02,125.0,65.5,94.5,99.75,3.625,0.0,47.5,True,0.125,0.4499999999999999,17.5,167.64
180.34,155.0,29.0,3.0,177.8,5,1.0,26.0,180.34,155.0,323.796875,76.0,283.0,2.0,1.0,47.5,True,0.405,0.43,14.5,185.42
175.26,185.0,24.0,21.0,175.26,6,4.0,32.0,175.26,185.0,292.6378173828125,184.546875,283.0,9.9765625,3.0,29.84716796875,False,0.3035089111328125,0.413984375,14.5533447265625,180.34
177.8,135.0,27.0,3.0,177.8,4,0.0,27.0,177.8,145.0,104.125,230.0,8.0,11.0,0.0,18.25,True,0.25,0.33,7.7141265869140625,182.88
182.88,185.0,29.0,6.0,185.42,7,0.0,33.0,180.34,185.0,165.326153755188,275.8466796875,203.5,11.0,0.0,22.6392469406128,True,0.130106201171875,0.5864794921875001,8.79851245880127,195.58
182.88,170.0,34.0,4.0,180.34,6,1.0,24.0,175.26,170.0,323.796875,104.0,188.0,1.5,0.0,11.0,True,0.640675048828125,0.27,7.0,187.96
182.88,185.0,34.0,8.0,187.96,7,2.0,26.0,182.88,185.0,104.125,113.875,63.875,4.625,1.0,18.25,True,0.25,0.42,7.7141265869140625,182.88
180.34,185.0,34.0,9.0,195.58,7,2.0,32.0,187.96,185.0,41.9375,275.8466796875,274.0,10.25,2.0,8.375,True,0.25,0.5864794921875001,4.0,187.96
185.42,170.0,30.0,6.0,190.5,6,2.0,29.0,180.34,170.0,100.234375,59.5,283.0,6.0,2.0,47.5,False,0.18765625,0.425,7.546875,187.96
180.34,190.0,30.0,2.0,182.88,7,1.0,22.0,182.88,199.0,104.125,0.0,0.0,0.5,1.0,18.25,False,0.25,0.3,7.7141265869140625,182.88
187.96,225.0,34.0,3.0,182.88,9,1.0,29.0,185.42,225.0,47.8046875,0.0,0.0,1.25,0.0,13.6904296875,True,0.0625,0.2925,2.21435546875,182.88
170.18,125.0,27.0,12.0,165.1,2,2.0,29.0,162.56,125.0,27.640625,38.125,223.75,11.0,0.0,17.375,False,0.130390625,0.4037499999999999,4.6484375,167.64
200.66,225.0,28.0,0.0,190.5,9,0.0,26.0,182.88,205.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
177.8,155.0,33.0,24.0,180.34,5,4.0,31.0,177.8,155.0,85.78365707397461,18.07598876953125,283.0,4.856689453125,3.0,12.725833892822266,False,0.6009135055541992,0.467740478515625,11.491447448730469,177.8
170.18,155.0,25.0,0.0,182.88,4,0.0,27.0,172.72,145.0,38.0,94.5,99.75,3.625,0.0,47.5,False,0.3,0.4499999999999999,10.75,182.88
180.34,170.0,26.0,15.0,190.5,6,1.0,28.0,182.88,170.0,151.5,215.78125,93.75,2.90625,1.0,10.5,True,0.625,0.438125,4.5,190.5
162.56,135.0,23.0,16.0,170.18,2,3.0,31.0,165.1,125.0,309.046875,145.34375,283.0,0.59375,0.0,8.9375,True,0.30796875,0.525,15.5625,160.02
180.34,170.0,32.0,24.0,175.26,6,3.0,31.0,175.26,185.0,273.1025390625,92.4560546875,148.368896484375,2.911865234375,3.0,47.5,False,0.3380712890625,0.42320556640625,18.4267578125,187.96
170.18,135.0,30.0,0.0,170.18,4,0.0,19.0,172.72,145.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
177.8,145.0,30.0,0.0,187.96,4,0.0,31.0,182.88,145.0,71.0,94.5,99.75,3.625,0.0,43.0,True,0.5,0.4499999999999999,9.0,187.96
172.72,170.0,28.0,1.0,187.96,7,1.0,35.0,180.34,185.0,249.5,0.0,137.0,0.0,1.0,7.0,True,0.5075000000000001,0.0,16.0,180.34
177.8,170.0,28.0,21.0,190.5,6,2.0,26.0,180.34,170.0,105.5,82.71484375,257.3046875,11.0,2.0,24.6875,True,0.265625,0.5019921875,10.3125,182.88
185.42,185.0,29.0,1.0,193.04,7,0.0,32.0,187.96,205.0,14.71875,20.0,74.0,1.0,0.0,8.4453125,True,0.0625,0.5864794921875001,5.359375,185.42
180.34,170.0,23.0,21.0,177.8,6,2.0,32.0,170.18,170.0,225.5,144.53515625,260.60546875,1.94921875,2.0,20.25,True,0.3349999999999999,0.4824609374999999,9.0,185.42
175.26,155.0,31.0,24.0,185.42,6,3.0,35.0,175.26,170.0,121.0334734916687,275.8466796875,75.09431457519531,1.972198486328125,3.0,15.025088548660278,True,0.0978501725196838,0.324955825805664,8.941408634185791,177.8
172.72,155.0,28.0,3.0,185.42,5,0.0,26.0,177.8,155.0,16.0,254.0,1.0,3.0,0.0,14.0,True,0.0,0.33,7.0,182.88
193.04,225.0,30.0,12.0,195.58,9,1.0,31.0,190.5,225.0,68.0,275.8466796875,275.375,3.75,0.0,1.0,True,0.640675048828125,0.5025,0.0,195.58
193.04,225.0,32.0,14.0,195.58,9,1.0,34.0,193.04,225.0,323.796875,70.8125,90.1875,3.0,0.0,10.5,True,0.125,0.4859375,3.75,195.58
185.42,185.0,24.0,0.0,182.88,7,0.0,26.0,175.26,185.0,104.125,94.5,99.75,3.625,0.0,18.25,False,0.25,0.4499999999999999,7.7141265869140625,195.58
198.12,225.0,28.0,3.0,195.58,9,0.0,27.0,187.96,225.0,104.125,137.0,2.0,11.0,0.0,18.25,True,0.25,0.26,7.7141265869140625,195.58
185.42,155.0,30.0,0.0,185.42,5,0.0,26.0,175.26,155.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
172.72,135.0,27.0,10.0,175.26,3,3.0,26.0,170.18,135.0,189.0625,15.25,199.625,7.625,0.0,22.875,False,0.165,0.49,15.3125,175.26
175.26,155.0,26.0,12.0,193.04,5,2.0,24.0,182.88,170.0,148.3125,275.8466796875,18.296875,2.6015625,1.0,11.578125,True,0.40515625,0.363984375,5.25,180.34
190.5,185.0,31.0,4.0,190.5,8,3.0,26.0,182.88,205.0,323.796875,108.25,151.25,3.75,3.0,14.0,True,0.4925,0.5864794921875001,11.0,190.5
172.72,135.0,27.0,19.0,172.72,3,1.0,35.0,170.18,135.0,150.50390625,267.65625,256.40625,3.375,0.0,26.109375,True,0.640675048828125,0.4665625,12.45703125,185.42
172.72,155.0,32.0,24.0,177.8,6,4.0,30.0,177.8,170.0,83.0625,12.326958656311035,93.06051063537598,11.0,0.0,38.4375,False,0.185625,0.4300254726409912,18.1875,177.8
177.8,155.0,29.0,3.0,175.26,6,1.0,26.0,175.26,185.0,323.796875,163.0,283.0,2.0,1.0,20.0,True,0.625,0.5864794921875001,15.0,177.8
175.26,155.0,24.0,6.0,177.8,5,2.0,24.0,170.18,145.0,178.375,87.75,73.75,1.625,1.0,3.375,True,0.31875,0.4237499999999999,2.25,180.34
185.42,205.0,31.0,24.0,182.88,7,3.0,33.0,182.88,170.0,171.75,157.732421875,76.28564453125,2.0244140625,0.0,47.5,True,0.1025,0.4515185546875,10.25,195.58
198.12,225.0,34.0,24.0,195.58,9,3.0,32.0,190.5,225.0,65.40625,91.39129638671876,31.706298828125,3.49603271484375,1.0,9.083984375,True,0.2304296875,0.295794677734375,3.279296875,195.58
190.5,225.0,33.0,0.0,195.58,9,0.0,27.0,190.5,225.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
187.96,225.0,29.0,0.0,182.88,10,0.0,29.0,177.8,193.0,0.0,94.5,99.75,3.625,0.0,0.0,True,0.0,0.4499999999999999,0.0,182.88
165.1,135.0,30.0,3.0,185.42,3,1.0,27.0,180.34,135.0,88.0,4.0,196.0,11.0,1.0,47.5,True,0.5,0.55,2.0,162.56
175.26,185.0,31.0,0.0,190.5,7,0.0,29.0,190.5,185.0,104.125,94.5,99.75,3.625,0.0,18.25,False,0.25,0.4499999999999999,7.7141265869140625,182.88
185.42,185.0,24.0,2.0,185.42,7,0.0,34.0,185.42,185.0,155.9375,115.5,50.5,1.0,0.0,5.875,True,0.03125,0.5864794921875001,7.0,182.88
187.96,185.0,32.0,17.0,195.58,7,2.0,34.0,180.34,185.0,121.5,258.28125,106.71875,3.625,2.0,1.0,True,0.0,0.350625,14.0,195.58
182.88,170.0,30.0,24.0,175.26,6,4.0,29.0,175.26,185.0,109.640625,188.48834228515625,104.6920166015625,0.09552001953125,3.0,18.4375,True,0.209140625,0.3900238037109375,9.828125,182.88
187.96,225.0,34.0,3.0,195.58,9,3.0,30.0,190.5,225.0,14.36651611328125,14.5,16.5,0.0,3.0,4.15911865234375,True,0.1651318359375,0.4275,1.2886962890625,195.58
172.72,155.0,28.0,24.0,180.34,5,4.0,28.0,175.26,155.0,4.1663818359375,275.8466796875,80.4052734375,2.3896484375,2.0,10.36468505859375,False,0.0101318359375,0.290966796875,2.9317626953125,180.34
175.26,155.0,28.0,13.0,193.04,6,4.0,31.0,182.88,170.0,39.52536964416504,75.15625,27.5078125,4.0546875,3.0,47.5,False,0.5318299913406372,0.54078125,18.9375,187.96
182.88,225.0,29.0,16.0,182.88,9,2.0,24.0,185.42,225.0,104.125,0.0,0.0,0.0,2.0,18.25,False,0.25,0.52504638671875,7.7141265869140625,182.88
165.1,125.0,26.0,0.0,175.26,2,0.0,29.0,167.64,125.0,0.0,94.5,99.75,3.625,0.0,31.0,True,0.0,0.4499999999999999,18.9375,170.18
182.88,199.0,29.0,0.0,182.88,5,0.0,22.0,180.34,199.0,0.0,94.5,99.75,3.625,0.0,1.5,True,0.5,0.4499999999999999,1.0,182.88
190.5,185.0,28.0,11.0,193.04,7,1.0,27.0,185.42,170.0,167.25,219.875,90.75,6.5,0.0,34.375,False,0.075,0.4962500000000001,12.875,190.5
172.72,155.0,31.0,6.0,180.34,5,2.0,28.0,170.18,155.0,179.0,135.25,28.25,1.5,2.0,47.5,True,0.640675048828125,0.5864794921875001,4.0,180.34
185.42,185.0,30.0,7.0,182.88,7,2.0,27.0,180.34,170.0,19.375,26.5,205.75,10.25,2.0,17.125,False,0.0,0.4025,14.0,195.58
185.42,170.0,31.0,5.0,195.58,7,3.0,30.0,185.42,205.0,127.142578125,40.5,61.75,6.0,3.0,5.361328125,False,0.14453125,0.5025,1.92578125,193.04
175.26,170.0,34.0,7.0,177.8,6,1.0,33.0,177.8,170.0,132.25,153.1875,45.6875,2.4375,1.0,23.5,True,0.25,0.55625,4.25,182.88
170.18,115.0,33.0,24.0,162.56,1,2.0,35.0,160.02,115.0,113.0008544921875,182.7734375,283.0,4.9296875,0.0,47.5,False,0.101591796875,0.496640625,18.9375,175.26
175.26,145.0,23.0,19.0,177.8,5,2.0,26.0,175.26,155.0,125.0625,231.8828125,75.1171875,4.4921875,0.0,47.5,True,0.125,0.529140625,5.15625,180.34
185.42,185.0,33.0,17.0,190.5,7,1.0,28.0,187.96,185.0,49.415771484375,195.71875,37.71875,11.0,0.0,26.729736328125,True,0.0,0.3246875,10.812744140625,185.42
190.5,205.0,24.0,0.0,187.96,8,0.0,25.0,187.96,205.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,190.5
185.42,185.0,25.0,0.0,182.88,7,0.0,24.0,182.88,170.0,150.0,94.5,99.75,3.625,0.0,3.0,True,0.640675048828125,0.4499999999999999,0.0,195.58
175.26,185.0,34.0,17.0,187.96,7,2.0,35.0,180.34,185.0,2.9893798828125,77.765625,231.5625,4.5,0.0,3.695556640625,False,0.0022235107421875,0.5864794921875001,2.128173828125,180.34
185.42,170.0,30.0,13.0,195.58,6,2.0,33.0,185.42,170.0,115.09619140625,224.3671875,86.609375,2.703125,0.0,9.07958984375,True,0.640675048828125,0.4870312499999999,10.42431640625,190.5
162.56,125.0,29.0,3.0,180.34,3,1.0,33.0,175.26,135.0,111.46875,0.0,283.0,11.0,1.0,6.96875,False,0.640675048828125,0.34,2.1875,165.1
167.64,125.0,27.0,3.0,170.18,2,1.0,26.0,167.64,125.0,314.0,0.0,160.0,5.0,1.0,35.75,True,0.25,0.48,11.0,175.26
185.42,155.0,30.0,0.0,185.42,5,0.0,25.0,175.26,155.0,176.5,94.5,99.75,3.625,0.0,3.5,False,0.5,0.4499999999999999,4.0,182.88
193.04,205.0,24.0,0.0,195.58,7,0.0,25.0,190.5,185.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,193.04
177.8,145.0,28.0,2.0,177.8,4,0.0,24.0,177.8,145.0,135.0,218.0,74.0,6.0,0.0,13.0,True,0.3,0.35,14.0,185.42
190.5,225.0,32.0,6.0,195.58,9,2.0,29.0,190.5,225.0,49.93212890625,111.0,126.0,2.0,2.0,2.27294921875,True,0.3210546875,0.425,1.3095703125,195.58
160.02,115.0,32.0,5.0,165.1,1,1.0,35.0,162.56,115.0,258.0625,178.5,225.0,0.0,0.0,37.7734375,True,0.2515625,0.4,18.9375,162.56
180.34,170.0,27.0,0.0,177.8,6,0.0,26.0,182.88,170.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,182.88
177.8,155.0,32.0,24.0,177.8,4,4.0,34.0,167.64,145.0,38.625,82.25421714782715,44.54355049133301,11.0,0.0,20.34375,False,0.083125,0.4677654266357422,8.125,185.42
170.18,125.0,24.0,6.0,175.26,2,3.0,30.0,167.64,125.0,284.5,35.75,260.75,1.0,3.0,47.5,True,0.3,0.48,18.9375,172.72
172.72,145.0,28.0,24.0,175.26,4,4.0,28.0,172.72,155.0,323.796875,94.5625,283.0,9.9619140625,1.0,8.0,True,0.5,0.5864794921875001,8.0,172.72
170.18,145.0,28.0,9.0,180.34,4,1.0,28.0,172.72,155.0,18.75,6.75,283.0,11.0,1.0,27.5,True,0.0,0.495,5.5,177.8
170.18,145.0,32.0,18.0,172.72,4,3.0,35.0,167.64,135.0,109.89242273569108,33.21875,40.828125,2.3125,3.0,47.5,True,0.0653707844018936,0.5278125,18.9375,182.88
182.88,170.0,28.0,4.0,180.34,6,2.0,22.0,175.26,185.0,149.25,99.5,283.0,3.0,2.0,32.0,True,0.5,0.4649999999999999,16.5,190.5
175.26,185.0,29.0,0.0,182.88,10,0.0,35.0,187.96,225.0,0.0,94.5,99.75,3.625,0.0,0.0,False,0.640675048828125,0.4499999999999999,2.0,182.88
180.34,155.0,32.0,23.0,177.8,5,4.0,32.0,172.72,155.0,156.12102127075195,96.2041015625,25.51171875,8.3798828125,3.0,20.58023262023925,True,0.192890510559082,0.5137304687500001,7.099613189697266,193.04
187.96,225.0,33.0,2.0,182.88,9,1.0,34.0,185.42,225.0,323.796875,14.0,14.0,0.0,1.0,0.0,True,0.0,0.5864794921875001,2.0,182.88
193.04,225.0,28.0,9.0,195.58,9,4.0,35.0,190.5,225.0,99.5,60.125,211.3125,0.5,0.0,13.375,True,0.06125,0.4674999999999999,3.0,195.58
162.56,125.0,31.0,20.0,167.64,2,3.0,26.0,165.1,125.0,205.140625,47.15625,283.0,7.6875,3.0,47.5,True,0.45203125,0.5178125,13.578125,165.1
190.5,185.0,25.0,3.0,195.58,7,1.0,32.0,182.88,185.0,1.0,144.0,283.0,5.0,1.0,5.0,True,0.0,0.5864794921875001,0.0,190.5
175.26,155.0,27.0,4.0,177.8,5,1.0,25.0,172.72,155.0,207.5,10.25,5.0,0.25,0.0,29.25,True,0.245,0.4075,9.5,180.34
193.04,205.0,27.0,0.0,193.04,8,0.0,35.0,190.5,205.0,125.0,94.5,99.75,3.625,0.0,12.25,False,0.0,0.4499999999999999,9.75,195.58
165.1,125.0,29.0,13.0,175.26,3,2.0,29.0,172.72,145.0,49.3125,275.8466796875,178.75,11.0,1.0,24.6171875,False,0.056796875,0.5864794921875001,1.9765625,167.64
193.04,225.0,34.0,16.0,195.58,9,3.0,35.0,190.5,225.0,283.78125,18.203125,26.796875,1.25,0.0,26.890625,True,0.0546875,0.431484375,10.2734375,195.58
177.8,170.0,23.0,9.0,182.88,6,1.0,27.0,177.8,170.0,42.0,258.5,234.75,11.0,1.0,47.5,True,0.640675048828125,0.5425,18.9375,187.96
190.5,225.0,30.0,0.0,195.58,9,0.0,29.0,193.04,225.0,104.125,94.5,99.75,3.625,0.0,18.25,True,0.25,0.4499999999999999,7.7141265869140625,195.58
180.34,155.0,33.0,1.0,190.5,5,1.0,26.0,190.5,155.0,323.796875,0.0,2.0,10.0,1.0,17.625,True,0.3053125,0.41,7.53125,187.96
180.34,155.0,32.0,17.0,177.8,5,2.0,35.0,175.26,155.0,151.409912109375,183.34375,152.21875,10.40625,2.0,47.5,True,0.36638671875,0.4428125,18.9375,177.8
177.8,155.0,23.0,4.0,187.96,5,3.0,31.0,177.8,145.0,150.578125,28.25,96.75,0.0,3.0,5.53125,True,0.640675048828125,0.5864794921875001,1.125,180.34
182.88,170.0,34.0,7.0,185.42,6,1.0,28.0,182.88,170.0,8.0,77.0,120.0,7.75,1.0,4.0,False,0.0,0.2925,2.0,193.04
182.88,185.0,34.0,24.0,187.96,7,4.0,35.0,185.42,185.0,18.01025390625,191.7412109375,283.0,2.296875,0.0,22.96893310546875,True,0.2642431640625,0.46544921875,16.181884765625,180.34
182.88,170.0,28.0,15.0,193.04,6,2.0,21.0,193.04,185.0,83.0,275.8466796875,42.78125,0.8125,0.0,10.0,True,0.2,0.40125,7.0,187.96
175.26,145.0,24.0,0.0,182.88,4,0.0,22.0,175.26,155.0,323.796875,94.5,99.75,3.625,0.0,29.0,True,0.0,0.4499999999999999,10.0,185.42
170.18,155.0,30.0,1.0,167.64,4,1.0,34.0,167.64,145.0,190.0,0.0,3.0,0.0,1.0,28.25,True,0.44,0.53,18.9375,172.72
180.34,185.0,25.0,9.0,195.58,7,4.0,31.0,187.96,185.0,104.125,83.1875,283.0,1.3125,3.0,18.25,False,0.25,0.50125,7.7141265869140625,185.42
185.42,170.0,33.0,3.0,182.88,6,1.0,30.0,180.34,170.0,158.990234375,91.0,283.0,11.0,1.0,22.724609375,True,0.63666015625,0.55,8.41796875,193.04
182.88,170.0,33.0,18.0,185.42,6,3.0,35.0,175.26,170.0,229.0669469833374,52.796875,283.0,1.3671875,0.0,28.05017709732056,True,0.1957003450393676,0.56703125,12.882817268371582,187.96
172.72,155.0,34.0,24.0,177.8,5,4.0,35.0,180.34,155.0,55.0360107421875,275.8466796875,101.00804886966944,11.0,0.0,47.5,False,0.0006103515625,0.4451563495025039,16.51025390625,177.8
185.42,170.0,34.0,10.0,190.5,6,3.0,34.0,180.34,170.0,125.1351318359375,65.5625,86.59375,2.625,3.0,35.8619384765625,False,0.0316943359375,0.5503125,15.99365234375,193.04
182.88,200.0,29.0,0.0,182.88,10,0.0,30.0,185.42,205.0,104.125,94.5,99.75,3.625,0.0,18.25,False,0.25,0.4499999999999999,7.7141265869140625,182.88
177.8,155.0,31.0,2.0,180.34,5,1.0,28.0,175.26,155.0,10.66552734375,29.0,12.0,9.0,1.0,24.458740234375,True,0.04052734375,0.24,8.72705078125,182.88
187.96,205.0,34.0,10.0,187.96,8,3.0,35.0,185.42,205.0,16.25,13.8125,278.4375,3.1875,0.0,10.0,True,0.0,0.5864794921875001,11.0,193.04
172.72,135.0,28.0,0.0,172.72,3,0.0,31.0,167.64,145.0,28.0,94.5,99.75,3.625,0.0,47.5,False,0.0,0.4499999999999999,18.9375,172.72
177.8,145.0,25.0,3.0,175.26,4,0.0,25.0,170.18,135.0,9.0,275.8466796875,0.0,4.0,0.0,47.5,True,0.0,0.26,13.0,182.88
185.42,185.0,28.0,1.0,185.42,7,0.0,27.0,177.8,185.0,104.125,19.0,5.0,0.0,0.0,18.25,True,0.25,0.18,7.7141265869140625,182.88
175.26,170.0,28.0,14.0,190.5,7,2.0,22.0,180.34,170.0,104.125,275.8466796875,24.03125,0.546875,1.0,18.25,True,0.25,0.45078125,7.7141265869140625,182.88
177.8,125.0,27.0,7.0,165.1,2,1.0,32.0,162.56,125.0,199.296875,267.5,43.875,2.875,1.0,11.984375,False,0.465625,0.3775,5.703125,180.34
167.64,125.0,26.0,0.0,180.34,3,0.0,24.0,170.18,135.0,33.5,94.5,99.75,3.625,0.0,11.5,True,0.0,0.4499999999999999,7.0,170.18
195.58,225.0,34.0,13.0,195.58,9,2.0,35.0,193.04,225.0,109.958251953125,14.484375,16.1875,2.390625,0.0,44.40771484375,False,0.194931640625,0.45328125,6.25146484375,195.58
172.72,155.0,29.0,12.0,180.34,4,2.0,25.0,177.8,145.0,71.5,216.75,9.375,8.5,2.0,18.59375,False,0.346875,0.370625,5.375,180.34
167.64,155.0,28.0,0.0,177.8,5,0.0,25.0,170.18,145.0,323.796875,94.5,99.75,3.625,0.0,2.0,True,0.5,0.4499999999999999,9.0,182.88
175.26,170.0,26.0,13.0,182.88,6,4.0,30.0,177.8,170.0,231.78744506835932,38.3125,72.5,1.4375,0.0,23.85287475585937,True,0.1316766357421875,0.4990625,7.70916748046875,180.34
193.04,225.0,31.0,2.0,193.04,9,1.0,29.0,190.5,225.0,71.0,187.0,14.0,4.0,1.0,10.5,True,0.165,0.5864794921875001,3.0,195.58
154.94,115.0,32.0,6.0,162.56,1,0.0,34.0,160.02,115.0,49.109375,52.0,79.5,5.5,0.0,47.5,True,0.34375,0.395,18.9375,162.56
172.72,135.0,28.0,3.0,170.18,3,2.0,25.0,160.02,135.0,26.2265625,20.5,35.0,4.5,2.0,30.0390625,True,0.078125,0.495,11.37109375,180.34
