weight_class,B_avg_SIG_STR_att,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_avg_HEAD_att,B_avg_opp_HEAD_att,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_DISTANCE_att,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_total_time_fought(seconds),B_win_by_KO/TKO,B_Height_cms,B_Weight_lbs,R_avg_opp_TOTAL_STR_att,R_win_by_KO/TKO,R_Height_cms,R_Reach_cms,R_Weight_lbs,gender,B_Reach_cms
5.0,82.0,93.0,40.0,145.0,91.0,102.0,46.0,66.0,81.0,3.0,2.0,81.0,93.0,40.0,900.0,0.0,180.34,155.0,151.5,0.0,180.34,177.8,155.0,1.0,185.42
6.0,122.9609375,106.5625,37.7265625,162.4140625,86.0546875,124.90625,54.3125,99.8046875,86.609375,14.453125,9.4609375,101.3671875,91.96875,28.8125,1080.734375,1.0,175.26,185.0,104.54315185546876,5.0,175.26,175.26,185.0,1.0,180.34
7.0,69.5,67.5,32.0,101.5,70.0,133.5,85.375,43.0,40.0,13.0,10.0,48.5,46.0,18.0,900.0,0.0,182.88,185.0,140.76500129699707,5.0,180.34,185.42,185.0,1.0,195.58
6.0,22.5,32.5,11.5,69.0,48.5,41.5,20.0,17.0,19.0,10.0,4.5,17.5,21.5,5.5,460.5,0.0,182.88,170.0,171.0352783203125,0.0,175.26,180.34,170.0,1.0,187.96
7.0,71.5,74.25,51.0,106.75,76.5,135.75,85.375,47.75,45.5,16.0,13.9281005859375,23.0,40.0,25.0,1200.0,0.0,180.34,185.0,39.625,4.0,187.96,195.58,185.0,1.0,187.96
6.0,130.0,54.5,17.0,163.0,83.0,69.5,28.5,96.0,42.0,7.5,3.0,70.0,51.0,16.0,900.0,0.0,185.42,170.0,167.640625,0.0,180.34,190.5,170.0,1.0,187.96
2.0,150.0,135.75,43.0,177.611328125,96.509765625,141.875,47.875,120.0,111.79295480251312,10.875,7.75,124.625,125.375,38.25,900.0,0.0,170.18,125.0,31.765625,3.0,162.56,165.1,125.0,1.0,167.64
5.0,134.154296875,70.08636474609375,27.189453125,172.79791259765625,92.495849609375,90.56634521484376,43.60858154296875,117.51214599609376,58.2144775390625,9.4180908203125,6.7169189453125,116.98236083984376,60.726806640625,20.0704345703125,785.6166381835938,1.0,177.8,155.0,81.79425048828125,3.0,177.8,180.34,155.0,1.0,177.8
6.0,99.28125,106.0625,50.25,120.125,68.875,124.375,67.375,86.96875,86.375,10.15625,7.4375,90.9375,79.53125,30.03125,783.21875,0.0,180.34,170.0,70.5,1.0,182.88,190.5,170.0,1.0,190.5
2.0,39.3125,56.46875,21.8125,63.65625,42.03125,74.53125,38.40625,31.21875,43.4375,10.84375,5.125,17.78125,45.4375,12.1875,868.40625,0.0,162.56,135.0,150.125,0.0,165.1,170.18,125.0,1.0,160.02
6.0,150.0,143.0,59.85095763206482,177.611328125,87.3203125,165.625,78.576904296875,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,1209.253173828125,4.0,180.34,170.0,171.0352783203125,5.0,175.26,175.26,185.0,1.0,187.96
7.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,156.0,0.0,172.72,170.0,111.875,0.0,180.34,187.96,185.0,1.0,180.34
6.0,70.546875,73.8515625,32.19140625,81.66015625,45.171875,84.578125,42.65234375,47.56640625,51.28125,14.83984375,11.1796875,47.52734375,54.28125,18.01171875,733.9453125,1.0,177.8,170.0,127.75,0.0,180.34,190.5,170.0,1.0,182.88
7.0,9.0,15.0,8.0,10.0,8.0,20.0,13.0,5.0,13.0,2.0,2.0,8.0,10.0,5.0,163.0,0.0,185.42,185.0,47.25,4.0,187.96,193.04,205.0,1.0,185.42
6.0,86.453125,101.14453125,37.34765625,112.109375,64.69140625,143.68359375,70.85546875,79.7890625,86.765625,5.73046875,4.54296875,60.51953125,80.60546875,24.99609375,846.9140625,0.0,180.34,170.0,85.5,0.0,170.18,177.8,170.0,1.0,185.42
6.0,150.0,143.0,59.85095763206482,177.611328125,79.1089859008789,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,1426.4170608520508,4.0,175.26,155.0,56.68037438392639,5.0,175.26,185.42,170.0,1.0,177.8
5.0,115.0,111.0,50.0,117.0,39.0,129.0,66.0,85.0,78.0,16.0,13.0,102.0,87.0,32.0,900.0,0.0,172.72,155.0,95.0,0.0,177.8,185.42,155.0,1.0,182.88
9.0,94.75,71.625,40.25,137.875,86.125,112.0,76.375,59.625,53.125,11.875,11.25,45.125,37.5,14.75,900.0,0.0,193.04,205.0,3.0,0.0,190.5,195.58,205.0,1.0,195.58
9.0,66.40625,51.4375,31.78125,73.0,40.03125,62.09375,41.90625,56.21875,33.90625,11.53125,10.46875,47.71875,35.46875,19.71875,551.5625,2.0,193.04,205.0,31.5,1.0,193.04,195.58,205.0,1.0,195.58
3.0,103.0,88.75,29.625,118.5,60.5,96.125,36.75,77.5,63.625,11.0,5.25,84.625,83.5,27.125,806.75,0.0,172.72,135.0,86.40625,2.0,170.18,175.26,135.0,1.0,175.26
5.0,33.828125,27.6328125,8.21875,37.015625,13.8828125,61.8359375,38.8515625,27.9609375,22.28125,3.265625,1.71875,27.6484375,17.59375,3.4765625,514.2265625,3.0,175.26,155.0,80.84375,0.0,182.88,193.04,170.0,1.0,180.34
8.0,43.25,11.75,6.5,74.25,59.75,16.0,10.5,32.0,7.0,2.25,1.75,3.25,2.75,0.75,292.75,2.0,190.5,185.0,109.25,0.0,182.88,190.5,205.0,1.0,190.5
3.0,72.453125,101.453125,40.609375,88.578125,47.40625,133.5625,66.40625,56.359375,68.703125,20.05322265625,13.9281005859375,44.546875,66.65625,23.359375,857.0,1.0,172.72,135.0,113.33203125,0.0,170.18,172.72,135.0,1.0,185.42
6.0,150.0,143.0,59.85095763206482,177.611328125,83.39579772949219,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,950.6679029464722,4.0,172.72,155.0,144.8125,0.0,177.8,177.8,170.0,1.0,177.8
6.0,53.0,31.0,12.0,116.0,95.0,45.0,25.0,30.0,25.0,4.0,3.0,20.0,23.0,8.0,900.0,0.0,177.8,155.0,73.5,1.0,175.26,175.26,185.0,1.0,177.8
5.0,38.25,17.125,5.5,41.25,19.125,36.375,23.625,32.375,13.5,2.25,1.5,21.375,11.5,1.625,296.625,2.0,175.26,155.0,52.375,0.0,170.18,177.8,145.0,1.0,180.34
7.0,39.69189453125,29.55859375,15.146484375,61.29248046875,37.84326171875,45.33544921875,27.755859375,26.966796875,26.90625,1.7314453125,1.5986328125,26.36181640625,22.5791015625,9.94580078125,340.80029296875,2.0,185.42,205.0,104.375,0.0,182.88,182.88,170.0,1.0,195.58
9.0,98.79901123046876,107.5157470703125,59.85095763206482,101.26171875,31.591064453125,131.8369140625,85.375,82.90380859375,74.639892578125,19.059326171875,13.9281005859375,90.5789794921875,86.84112548828125,46.33062744140625,682.6104736328125,4.0,198.12,205.0,80.0703125,5.0,190.5,195.58,205.0,1.0,195.58
3.0,118.0,143.0,54.0,138.0,84.0,165.625,81.0,71.0,111.79295480251312,20.05322265625,13.9281005859375,109.0,126.5,46.0,900.0,0.0,165.1,135.0,158.0,0.0,180.34,185.42,135.0,0.0,162.56
7.0,71.6875,73.4375,32.75,84.8125,36.15625,114.8125,66.75,57.46875,60.125,6.03125,2.875,61.09375,46.4375,16.4375,886.21875,0.0,187.96,185.0,43.5,0.0,180.34,195.58,185.0,1.0,195.58
6.0,79.0799560546875,91.1864013671875,37.09613037109375,87.96124267578125,36.98101806640625,109.32342529296876,50.627685546875,70.19537353515625,76.49896240234375,9.44158935546875,7.35638427734375,64.858642578125,76.3663330078125,30.32000732421875,628.8370971679688,2.0,182.88,170.0,83.5234375,4.0,175.26,175.26,185.0,1.0,182.88
9.0,14.25,8.75,4.0,16.75,9.0,10.75,6.0,13.75,8.75,0.0,0.0,7.5,6.5,2.75,68.25,3.0,187.96,205.0,31.76654052734375,2.0,190.5,195.58,205.0,1.0,195.58
5.0,66.4072265625,108.435546875,41.8486328125,84.9189453125,36.88671875,144.994140625,73.662109375,54.9833984375,87.201171875,15.3857421875,11.6015625,56.6572265625,68.9521484375,18.2578125,745.0107421875,2.0,172.72,155.0,19.89715576171875,5.0,175.26,180.34,155.0,1.0,180.34
6.0,93.578125,91.234375,45.3515625,100.1015625,49.1484375,100.5234375,52.125,76.0546875,77.5390625,7.5625,4.9609375,86.53125,78.3828125,35.53125,394.4453125,4.0,175.26,155.0,171.0352783203125,2.0,182.88,193.04,170.0,1.0,187.96
7.0,67.8125,96.5625,52.375,81.125,38.625,136.5625,85.375,40.6875,62.9375,13.75,12.4375,51.5625,67.875,31.5,700.75,2.0,190.5,185.0,141.125,0.0,185.42,193.04,170.0,1.0,190.5
5.0,23.0,15.5,10.25,28.5,19.625,31.5,25.5,16.625,10.125,3.5,2.875,14.25,7.0,3.5,263.0,2.0,172.72,155.0,100.0,0.0,170.18,180.34,155.0,1.0,180.34
7.0,80.0,70.75,40.0,100.0,47.25,102.25,69.25,61.5,44.5,16.5,13.0,68.75,52.0,24.5,638.5,0.0,185.42,185.0,94.75,0.0,180.34,182.88,170.0,1.0,195.58
7.0,36.5,22.25,8.25,41.25,25.25,27.0,13.0,26.25,17.75,2.25,2.0,24.75,19.75,6.5,268.75,1.0,185.42,170.0,39.341796875,2.0,185.42,195.58,205.0,1.0,193.04
1.0,75.90625,70.1328125,42.640625,175.0234375,96.509765625,108.4453125,79.1875,58.8046875,47.8359375,10.8125,8.8125,57.8828125,48.6484375,24.6796875,900.0,0.0,170.18,115.0,171.0352783203125,1.0,160.02,162.56,115.0,0.0,175.26
5.0,46.0390625,36.96875,10.1796875,55.90625,34.15625,57.609375,28.46875,36.5234375,31.953125,2.5,1.359375,21.2890625,30.796875,6.828125,487.21875,2.0,175.26,145.0,113.765625,0.0,175.26,177.8,155.0,1.0,180.34
7.0,146.71875,140.90625,59.85095763206482,151.5,51.5,151.21875,74.90625,100.1875,111.79295480251312,9.8125,6.53125,131.0,114.75,47.5,890.0625,1.0,185.42,185.0,52.259765625,0.0,187.96,190.5,185.0,1.0,185.42
7.0,84.828125,143.0,59.85095763206482,104.046875,67.734375,165.625,85.375,73.78125,111.79295480251312,12.5,9.1875,47.515625,77.953125,27.96875,712.84375,2.0,175.26,185.0,26.988494873046875,3.0,180.34,187.96,185.0,1.0,180.34
6.0,27.8515625,28.6953125,14.8125,39.2265625,24.03125,48.984375,33.1015625,23.3359375,22.6953125,3.796875,2.9921875,18.265625,15.25,5.921875,422.8515625,2.0,185.42,170.0,66.79345703125,4.0,185.42,195.58,170.0,1.0,190.5
3.0,96.0,62.0,29.0,150.0,78.0,123.0,85.375,72.0,29.0,20.0,13.0,66.0,49.0,18.0,900.0,0.0,162.56,125.0,96.25,1.0,175.26,180.34,135.0,1.0,165.1
2.0,150.0,143.0,59.85095763206482,177.611328125,96.509765625,149.0,69.0,120.0,103.0,20.05322265625,13.9281005859375,131.0,125.0,47.5,900.0,0.0,167.64,125.0,170.75,0.0,167.64,170.18,125.0,0.0,175.26
4.0,56.0,60.0,30.0,57.0,21.0,81.0,47.0,47.0,55.0,4.0,3.0,51.0,44.0,15.0,463.0,0.0,177.8,145.0,129.0,0.0,177.8,177.8,145.0,1.0,185.42
9.0,95.0,129.0,42.0,119.0,59.5,155.5,67.0,86.0,111.79295480251312,5.0,2.5,88.0,106.0,31.5,794.0,0.0,190.5,205.0,35.13232421875,1.0,190.5,195.58,205.0,1.0,195.58
1.0,28.5,40.5,17.0,62.0,42.0,83.5,57.0,24.0,35.0,5.0,4.5,23.5,28.5,9.5,638.0,0.0,160.02,115.0,171.0352783203125,0.0,162.56,165.1,115.0,0.0,162.56
4.0,150.0,143.0,56.12282752990723,173.27481651306152,81.60534858703613,158.54270553588867,62.85499954223633,113.08172988891602,111.79295480251312,13.659114837646484,9.918497085571287,131.0,126.5,47.5,805.7220878601074,4.0,177.8,155.0,75.5625,1.0,167.64,177.8,145.0,1.0,185.42
2.0,59.0,31.75,15.0,100.0,63.0,42.5,23.75,53.75,22.0,6.75,4.75,42.0,28.0,12.25,473.75,0.0,170.18,125.0,165.0,0.0,167.64,175.26,125.0,0.0,172.72
4.0,61.248046875,39.734375,23.76171875,159.689453125,96.509765625,49.828125,33.533203125,43.892578125,32.8798828125,5.2412109375,3.951171875,22.8935546875,26.732421875,14.736328125,675.9375,1.0,172.72,145.0,71.0,0.0,172.72,175.26,155.0,1.0,172.72
4.0,122.5,97.25,27.25,177.611328125,96.509765625,107.25,34.75,87.75,83.75,5.25,3.5,95.25,91.0,23.0,900.0,0.0,170.18,145.0,75.375,0.0,172.72,180.34,155.0,1.0,177.8
4.0,107.21875,84.28125,36.234375,114.203125,51.984375,88.640625,40.375,99.1875,61.46875,10.984375,7.25,92.5625,80.3125,33.671875,525.8125,3.0,170.18,145.0,171.0352783203125,4.0,167.64,172.72,135.0,1.0,182.88
6.0,63.5,48.0,22.0,87.5,49.0,75.5,48.0,53.5,40.5,5.0,3.0,45.5,28.0,9.5,543.5,0.0,182.88,170.0,121.0,0.0,175.26,180.34,185.0,1.0,190.5
5.0,113.6796875,94.9462890625,35.70166015625,122.087890625,68.251953125,97.88427734375,38.1005859375,86.18994140625,69.63818359375,18.921875,10.869140625,105.2412109375,83.77783203125,30.78955078125,498.6005859375,2.0,180.34,155.0,81.92630577087402,4.0,172.72,177.8,155.0,1.0,193.04
9.0,98.0,50.1875,20.5,135.5625,72.375,66.25,36.0625,84.25,38.3125,6.75,5.0,63.9375,37.875,11.4375,662.375,3.0,193.04,205.0,86.6875,0.0,190.5,195.58,205.0,1.0,195.58
2.0,120.0625,85.65625,39.15625,148.9375,88.15625,106.5625,59.40625,85.1875,60.34375,15.21875,9.3125,75.5625,62.78125,21.1875,972.125,1.0,162.56,125.0,140.03125,2.0,165.1,167.64,125.0,1.0,165.1
7.0,110.0,98.0,30.0,126.0,81.0,137.0,62.0,90.0,88.0,9.0,4.0,83.0,88.0,23.0,900.0,0.0,190.5,185.0,2.0,1.0,182.88,195.58,185.0,1.0,190.5
5.0,18.25,23.25,10.25,18.75,8.5,26.75,13.5,14.0,20.75,0.75,0.75,14.75,15.5,4.0,138.25,1.0,175.26,155.0,166.75,0.0,172.72,177.8,155.0,1.0,180.34
3.0,68.625,85.875,35.25,101.875,68.0,142.75,83.25,45.375,47.125,20.05322265625,13.9281005859375,55.625,61.75,16.5,884.5,0.0,165.1,125.0,26.4375,4.0,172.72,175.26,145.0,0.0,167.64
9.0,31.3515625,28.609375,16.9453125,34.75,18.5078125,31.2734375,19.4765625,27.3046875,18.9765625,5.6328125,4.8671875,25.4296875,23.6171875,13.4296875,229.640625,3.0,193.04,205.0,87.2265625,4.0,190.5,195.58,205.0,1.0,195.58
6.0,99.5,62.75,10.75,168.75,96.509765625,88.75,25.25,61.0,56.0,5.0,2.0,82.0,59.5,9.5,900.0,0.0,177.8,170.0,171.0352783203125,0.0,177.8,182.88,170.0,1.0,187.96
5.0,51.0,27.0,15.0,51.0,21.0,27.0,15.0,30.0,13.0,3.0,2.0,46.0,27.0,15.0,255.0,1.0,180.34,155.0,121.59375,1.0,190.5,190.5,155.0,1.0,187.96
5.0,103.0625,89.125,41.3125,117.28125,59.15625,99.46875,50.8125,75.3125,55.125,14.625,10.21875,81.6875,80.21875,36.59375,869.28125,1.0,180.34,155.0,129.510009765625,2.0,175.26,177.8,155.0,1.0,177.8
5.0,9.0,7.5,2.0,16.5,13.0,9.0,3.5,7.75,7.0,0.5,0.25,4.25,6.0,1.25,156.25,1.0,177.8,155.0,36.234375,1.0,177.8,187.96,145.0,1.0,180.34
6.0,127.25,131.25,37.5,149.75,64.75,138.25,43.0,107.5,109.75,5.5,3.0,114.0,125.75,34.5,715.5,0.0,182.88,170.0,29.5,1.0,182.88,185.42,170.0,1.0,193.04
7.0,70.4873046875,41.9072265625,23.0185546875,110.029296875,79.8017578125,69.7978515625,48.8232421875,46.3896484375,27.1005859375,10.07421875,6.2578125,15.4580078125,21.0908203125,8.65234375,706.5166015625,4.0,182.88,185.0,84.30230712890625,4.0,185.42,187.96,185.0,1.0,180.34
6.0,41.28125,53.3125,20.65625,81.5,54.84375,120.125,74.40625,30.6875,45.53125,3.1875,1.875,28.46875,17.28125,3.625,646.875,2.0,182.88,170.0,50.0,0.0,193.04,193.04,185.0,1.0,187.96
4.0,30.0,15.0,4.0,30.0,16.0,15.0,4.0,28.0,14.0,1.0,0.0,22.0,15.0,4.0,41.0,1.0,170.18,155.0,152.25,0.0,167.64,167.64,145.0,1.0,172.72
6.0,150.0,133.0,59.85095763206482,177.611328125,96.509765625,136.0,70.0,118.0,108.0,6.0,6.0,131.0,119.0,47.5,900.0,0.0,185.42,170.0,60.7490234375,1.0,180.34,182.88,170.0,1.0,193.04
6.0,42.15625,30.5859375,14.1953125,62.4375,42.1875,61.890625,43.609375,34.0546875,20.609375,5.5390625,5.3359375,14.28125,17.8984375,4.984375,666.1015625,0.0,182.88,170.0,85.36074876785278,5.0,175.26,185.42,170.0,1.0,187.96
5.0,93.26508740335704,119.37903540953994,45.13156848028302,118.97375994548202,66.67342108488083,164.71469981595874,81.80541687458754,63.73330884426832,102.08066170662642,13.443553932011127,8.628894362598658,84.57467395067215,103.49341452121736,34.287821393460035,1138.9088589958849,4.0,172.72,155.0,171.0352783203125,4.0,180.34,177.8,155.0,1.0,177.8
6.0,29.4375,24.28125,10.28125,31.90625,19.03125,44.875,28.125,21.65625,20.96875,2.03125,1.25,21.96875,20.46875,6.9375,312.96875,2.0,185.42,170.0,171.0352783203125,2.0,180.34,190.5,170.0,1.0,193.04
5.0,106.0,70.0,22.0,106.0,26.0,71.0,23.0,82.0,54.0,13.0,6.0,103.0,67.0,21.0,388.0,1.0,177.8,155.0,54.588623046875,5.0,175.26,180.34,155.0,1.0,182.88
8.0,55.9375,42.0625,16.0625,81.9375,55.9375,43.0,16.75,50.3125,34.375,5.375,3.875,18.9375,34.375,9.9375,517.4375,1.0,187.96,205.0,100.25,1.0,185.42,187.96,205.0,1.0,193.04
2.0,25.125,36.125,17.5,37.25,19.125,59.75,39.75,17.5,28.25,4.875,3.75,21.75,21.875,8.625,428.875,0.0,177.8,125.0,63.234375,0.0,162.56,165.1,125.0,1.0,180.34
9.0,58.0625,46.109375,14.9375,60.453125,27.8125,48.5,16.78125,47.453125,33.25,7.203125,3.84375,42.34375,42.453125,13.359375,328.734375,3.0,195.58,205.0,80.372802734375,4.0,193.04,195.58,205.0,1.0,195.58
4.0,114.4375,108.875,33.0,126.4375,52.6875,143.6875,59.3125,89.25,94.25,8.75,5.375,108.875,97.5625,26.75,664.75,0.0,172.72,155.0,70.40625,1.0,177.8,180.34,145.0,1.0,180.34
6.0,29.5,24.0625,5.9375,38.78125,20.78125,32.75,14.03125,23.125,19.71875,1.6875,1.25,17.46875,21.0,4.25,264.0,3.0,175.26,170.0,170.25588989257812,5.0,177.8,182.88,170.0,1.0,180.34
9.0,27.0,27.0,18.0,34.0,26.0,35.0,26.0,23.0,16.0,3.0,3.0,17.0,22.0,15.0,354.0,1.0,193.04,205.0,58.5,0.0,190.5,193.04,205.0,1.0,195.58
1.0,150.0,143.0,59.85095763206482,177.611328125,73.5,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,900.0,0.0,154.94,115.0,171.0352783203125,0.0,160.02,162.56,115.0,0.0,162.56
3.0,66.5,54.0,12.5,69.0,34.0,56.0,14.5,49.5,46.0,4.5,2.0,56.0,48.5,9.0,346.0,2.0,172.72,135.0,91.89453125,4.0,160.02,170.18,135.0,1.0,180.34
1.0,104.25,77.0625,39.125,164.1875,96.509765625,91.5625,51.5,86.4375,56.6875,11.5,8.5,59.0625,58.1875,23.4375,900.0,0.0,170.18,115.0,90.1337890625,0.0,162.56,160.02,115.0,0.0,175.26
4.0,36.0,6.0,2.0,70.0,37.0,6.0,2.0,32.0,6.0,0.0,0.0,4.0,4.0,2.0,274.0,1.0,185.42,145.0,171.0352783203125,0.0,177.8,185.42,145.0,1.0,187.96
5.0,53.08172607421875,74.79974365234375,27.5181884765625,83.07489013671875,41.6363525390625,118.10211181640624,67.00201416015625,41.986083984375,55.90789794921875,16.3363037109375,12.1522216796875,37.03515625,46.84417724609375,9.491943359375,826.7135009765625,1.0,170.18,155.0,171.0352783203125,1.0,175.26,177.8,155.0,1.0,177.8
5.0,39.06886291503906,43.97555541992188,18.403884887695312,42.81123352050781,17.87322998046875,59.062408447265625,32.385345458984375,30.687240600585938,34.690643310546875,7.240402221679687,3.9625244140625,30.854019165039062,33.35862731933594,11.4884033203125,347.6720428466797,2.0,172.72,155.0,58.0927734375,3.0,185.42,185.42,155.0,1.0,180.34
2.0,80.4375,76.25,25.75,98.3125,46.875,85.4375,33.4375,56.25,67.4375,5.4375,4.5,61.125,65.625,18.5,481.1875,1.0,172.72,135.0,171.0352783203125,0.0,167.64,162.56,125.0,0.0,170.18
5.0,112.125,69.25,27.5,122.875,56.625,85.25,42.5,92.625,63.875,1.75,1.0,95.25,61.875,22.0,545.875,1.0,172.72,155.0,31.612144470214844,5.0,175.26,180.34,155.0,1.0,180.34
9.0,42.2677001953125,63.8052978515625,45.5081787109375,56.2357177734375,29.6165771484375,99.23095703125,77.2412109375,34.7227783203125,36.3798828125,18.8135986328125,13.9281005859375,35.7001953125,34.4842529296875,20.7305908203125,675.45361328125,4.0,177.8,205.0,64.53515625,5.0,190.5,195.58,205.0,1.0,182.88
5.0,58.515625,64.8515625,20.0234375,69.9765625,34.03125,68.671875,23.453125,47.1328125,50.515625,9.140625,3.5,48.5703125,60.3828125,17.328125,442.421875,1.0,180.34,155.0,152.75390625,2.0,172.72,177.8,155.0,1.0,185.42
8.0,93.283203125,58.22412109375,22.4970703125,133.224609375,82.68994140625,67.23974609375,30.7158203125,82.51611328125,49.36572265625,7.48046875,4.587890625,64.48583984375,49.60205078125,16.49609375,814.11181640625,2.0,190.5,205.0,39.087890625,3.0,177.8,185.42,205.0,1.0,195.58
3.0,150.0,69.25,27.0,177.611328125,96.509765625,81.25,37.0,120.0,52.5,14.0,10.75,91.0,52.0,14.0,900.0,0.0,167.64,135.0,111.5,0.0,167.64,162.56,135.0,1.0,172.72
4.0,47.0,17.25,5.0,90.75,59.5,26.5,11.5,20.75,11.75,2.5,1.75,41.25,14.0,3.5,533.0,0.0,177.8,145.0,137.2604465484619,3.0,177.8,180.34,145.0,1.0,177.8
5.0,61.048828125,60.98046875,30.37109375,65.798828125,32.322265625,82.07421875,49.666015625,45.6640625,48.794921875,8.373046875,5.94140625,58.9296875,51.1640625,21.552734375,311.19921875,2.0,170.18,155.0,112.53320026397704,2.0,172.72,180.34,155.0,1.0,177.8
8.0,20.71875,12.25,4.0,31.21875,20.8125,13.5,5.0,15.40625,10.3125,0.875,0.8125,12.625,11.125,3.03125,138.28125,3.0,185.42,205.0,143.08984375,4.0,190.5,195.58,205.0,1.0,190.5
5.0,142.0,102.0,39.0,150.5,56.5,107.0,43.0,120.0,89.0,5.0,3.5,128.0,91.5,31.5,900.0,0.0,182.88,155.0,62.8125,2.0,177.8,177.8,155.0,1.0,185.42
7.0,87.90625,128.314453125,46.166015625,111.169921875,64.50390625,136.119140625,52.634765625,58.50390625,91.748046875,20.05322265625,12.7109375,71.189453125,120.318359375,41.22265625,907.056640625,4.0,182.88,185.0,117.2734375,5.0,182.88,185.42,185.0,1.0,185.42
5.0,89.0,51.0,25.0,101.5,52.5,64.5,33.0,71.0,38.0,7.0,5.5,58.0,40.5,17.5,664.5,1.0,180.34,155.0,137.4052734375,5.0,180.34,190.5,145.0,1.0,177.8
5.0,140.5,124.0,59.85095763206482,177.611328125,83.0,162.0,85.375,114.0,91.0,20.05322265625,13.9281005859375,114.5,88.5,42.5,900.0,0.0,172.72,155.0,132.59375,2.0,170.18,177.8,155.0,1.0,177.8
7.0,72.0,81.0,21.0,98.0,29.0,96.0,34.0,72.0,76.0,4.0,1.0,70.0,62.0,13.0,804.0,0.0,185.42,185.0,46.23828125,2.0,190.5,195.58,185.0,1.0,187.96
4.0,35.625,30.625,16.125,47.75,23.625,62.875,41.875,31.625,24.375,5.25,4.5,29.75,21.0,9.5,288.25,0.0,170.18,145.0,115.5,1.0,172.72,170.18,145.0,1.0,175.26
6.0,67.5,98.5,41.5,101.5,65.5,127.5,64.5,49.5,75.0,16.5,10.0,45.5,67.5,20.5,636.0,0.0,185.42,170.0,98.9375,1.0,185.42,190.5,170.0,1.0,187.96
7.0,51.5,23.5,9.5,128.5,82.0,24.0,10.0,41.0,22.0,1.0,0.5,19.0,19.5,7.5,418.0,1.0,190.5,185.0,84.7421875,0.0,185.42,182.88,170.0,1.0,187.96
6.0,98.0,98.5,24.0,102.5,36.5,98.5,24.0,82.0,69.0,18.5,8.0,85.0,96.0,23.5,586.5,0.0,185.42,185.0,117.5,1.0,182.88,185.42,170.0,1.0,193.04
4.0,150.0,80.328125,33.59375,174.28125,96.509765625,87.78125,40.34375,95.5,64.984375,11.265625,7.15625,120.84375,73.8125,28.609375,787.15625,3.0,167.64,145.0,171.0352783203125,5.0,180.34,175.26,145.0,1.0,180.34
7.0,61.5,32.0,12.5,88.0,57.0,33.0,13.5,36.5,21.5,5.5,2.5,41.0,28.5,9.0,590.0,1.0,180.34,185.0,128.61213302612305,5.0,185.42,190.5,185.0,1.0,187.96
3.0,150.0,143.0,59.85095763206482,177.611328125,96.5,165.625,85.375,120.0,111.79295480251312,20.05322265625,13.9281005859375,131.0,126.5,47.5,900.0,0.0,175.26,135.0,171.0352783203125,0.0,162.56,172.72,135.0,0.0,172.72
5.0,83.125,73.375,32.875,93.75,35.25,81.25,39.5,65.625,57.5,10.375,9.0,69.125,65.375,27.75,485.5,0.0,172.72,155.0,111.40234375,1.0,175.26,180.34,155.0,1.0,177.8
9.0,36.0,66.5,30.0,72.25,51.0,98.375,61.25,31.75,56.125,6.875,5.875,25.5,52.875,20.625,806.875,1.0,185.42,205.0,63.4375,2.0,193.04,195.58,205.0,1.0,185.42
7.0,46.0,24.0,12.0,120.0,84.0,45.0,31.0,35.0,12.0,7.0,4.0,36.0,16.0,5.0,900.0,0.0,185.42,185.0,32.5,0.0,195.58,195.58,185.0,1.0,195.58
7.0,80.875,77.375,32.375,92.875,47.25,104.25,58.125,79.375,62.125,11.375,6.875,54.875,58.375,22.75,559.375,0.0,182.88,205.0,59.564453125,2.0,180.34,190.5,170.0,1.0,187.96
5.0,84.0,50.0,29.0,109.0,72.0,77.0,45.0,77.0,38.0,5.0,3.0,26.0,29.0,14.0,900.0,0.0,180.34,155.0,106.484375,2.0,175.26,180.34,155.0,1.0,177.8
6.0,24.625,11.625,4.125,29.875,17.0,18.25,10.625,22.5,10.5,0.375,0.375,15.625,10.25,3.0,221.875,0.0,185.42,170.0,118.25390625,2.0,177.8,185.42,170.0,1.0,193.04
4.0,71.5,44.5,13.25,86.25,41.75,47.75,16.0,58.75,34.25,4.0,2.75,56.0,41.25,11.0,364.25,2.0,175.26,155.0,72.638671875,2.0,175.26,182.88,155.0,1.0,187.96
6.0,76.5,96.0,39.5,87.5,45.5,112.5,55.0,45.5,68.0,12.5,5.5,64.0,86.0,32.0,900.0,0.0,177.8,170.0,62.0625,0.0,187.96,187.96,170.0,1.0,182.88
