B_avg_DISTANCE_landed,R_avg_opp_SIG_STR_pct,R_age,B_avg_CTRL_time(seconds),B_avg_opp_SIG_STR_pct,B_avg_HEAD_att,B_avg_opp_LEG_att,B_age,B_avg_DISTANCE_att,R_losses,R_avg_opp_HEAD_landed,R_avg_opp_LEG_att,R_avg_LEG_att,B_avg_GROUND_att,R_avg_GROUND_landed,R_avg_opp_BODY_landed,R_avg_SUB_ATT,R_avg_opp_DISTANCE_att,R_avg_BODY_landed,R_avg_opp_CTRL_time(seconds),Winner
33.0,0.4475,26.0,178.0,0.5549999999999999,87.0,9.0,25.0,92.0,2.0,15.75,8.5,3.5,1.0,2.0,6.75,0.0,49.25,13.875,90.75,Red
6.6875,0.565,23.0,89.125,0.46875,23.625,3.0,31.0,21.75,1.0,2.0,2.5,2.0,2.75,14.0,0.5,0.0,5.0,1.5,22.0,Red
45.5,0.2378125,28.0,65.18862915039062,0.2563790893554687,109.0,13.291580200195312,31.0,117.5,1.0,35.515625,2.8515625,13.3046875,7.709396362304687,7.6875,4.734375,0.375,122.688232421875,11.9296875,45.7109375,Red
36.5,0.58,25.0,96.5,0.4608984375,87.46875,5.75,26.0,99.42354300618172,0.0,26.5,8.5,5.0,0.0,0.0,3.0,0.0,62.0,8.0,38.0,Red
23.5,0.35375,32.0,52.0,0.32765625,41.65625,4.125,31.0,49.0625,0.0,20.0,4.6904296875,4.0,1.875,0.0,4.75,0.0,81.59375,6.78125,66.734375,Red
23.75,0.3125,26.0,2.0,0.2299999999999999,51.25,6.5,35.0,68.25,0.0,7.5,3.0,12.0,0.0,12.5,5.5,1.25,34.25,13.875,63.25,Red
7.0,0.34,28.0,6.0,0.2121875,49.484375,10.5,28.0,56.0,0.0,19.875,0.0,4.4375,0.0,1.0,5.925048828125,1.25,55.0,2.5859375,214.65625,Red
32.0,0.341875,24.0,329.8321228027344,0.4237499999999999,80.25,4.375,29.0,83.75,1.0,15.125,1.4375,9.5625,1.75,10.5625,4.6875,0.0625,64.3125,13.0625,44.375,Blue
1.0,0.5125000000000001,20.0,0.0,0.5,0.0,0.0,28.0,1.0,1.0,15.5,0.0,0.0,0.0,3.875,2.125,0.0,3.375,0.5,0.0,Red
0.0,0.36,25.0,0.0,0.125,4.0,0.5,34.0,1.0,0.0,4.75,6.125,6.75,3.5,2.25,1.6875,0.0,29.0,3.5,38.0,Red
24.78125,0.48078125,35.0,24.125,0.3053125,52.09375,13.5,34.0,58.46875,3.0,19.5625,5.46875,1.34375,2.34375,2.609375,10.40625,0.25,48.296875,2.46875,47.625,Red
6.5,0.4125,24.0,286.5,0.59,27.5,4.5,24.0,21.0,0.0,16.75,3.5,3.0,9.0,10.25,3.75,0.75,45.75,4.5,251.25,Red
20.5,0.4090234375,32.0,20.5,0.3349999999999999,56.0,2.0,31.0,54.5,4.0,27.1640625,6.6171875,12.734375,7.5,1.265625,11.9609375,0.0390625,122.688232421875,13.08984375,18.546875,Red
35.0,0.445,31.0,0.0,0.41,97.0,2.0,31.0,117.5,1.0,37.5,3.0,15.9783935546875,0.0,5.5,13.15216064453125,0.0,101.0,13.5,225.5,Blue
4.22265625,0.4838093566894531,35.0,14.306640625,0.59,6.86328125,0.8671875,35.0,9.2265625,5.0,33.45758056640625,4.061004638671875,3.092132568359375,0.62890625,0.3990325927734375,13.15216064453125,0.000244140625,73.49736022949219,2.717254638671875,66.1793212890625,Red
33.5,0.4,26.0,0.0,0.3899999999999999,90.0,2.5,24.0,91.0,1.0,2.0,0.0,4.0,2.5,10.0,0.0,1.0,5.0,0.0,25.0,Red
8.0,0.44,30.0,187.28955078125,0.59,43.0,13.5,35.0,11.625,2.0,13.28125,6.25,10.625,11.435546875,3.0625,7.09375,0.0625,17.125,6.46875,187.1875,Red
0.0,0.4125,28.0,0.0,0.165,12.375,0.25,35.0,0.25,2.0,16.59375,0.5,2.0,5.375,0.0,1.125,0.84375,17.9375,0.0,0.0,Red
1.9375,0.2033984375,30.0,130.125,0.2159375,8.3125,0.53125,25.0,5.21875,0.0,15.0,14.67218017578125,9.703125,6.5,4.3916015625,11.0,0.0,90.85137939453124,5.125,19.0,Red
6.89453125,0.3030044984817505,35.0,261.4609375,0.2850390625,28.2734375,1.265625,28.0,21.8203125,5.0,4.345905780792236,4.525428295135498,5.309152126312256,11.34375,2.41790771484375,2.232794761657715,0.0045280456542968,31.888188362121586,8.8974289894104,29.711431980133057,Blue
24.5,0.5478283691406249,35.0,75.09431457519531,0.59,71.6640625,8.0,30.0,59.359375,5.0,37.7607421875,3.501953125,4.2144775390625,2.78125,6.44189453125,4.3402099609375,1.0029296875,38.1923828125,6.873779296875,172.8125,Blue
9.0,0.45990234375,26.0,58.0,0.58,30.0,6.875,25.0,39.961669921875,4.0,10.2900390625,6.201171875,8.1513671875,3.5,4.4765625,6.2236328125,0.54296875,36.6962890625,5.357421875,74.9853515625,Red
45.5,0.38625,28.0,0.0,0.54,79.0,8.0,24.0,117.5,2.0,35.125,12.0625,10.75,0.0,1.3125,10.375,0.0,107.5625,5.5625,57.75,Blue
4.273681640625,0.3676232910156249,35.0,329.8321228027344,0.3800146484375,32.62933349609375,1.04150390625,35.0,14.7696533203125,2.0,14.4898681640625,6.819580078125,3.1888427734375,18.875,8.2105712890625,1.85498046875,0.0,56.9697265625,1.498291015625,9.47998046875,Red
8.5,0.58,25.0,329.8321228027344,0.29,29.0,14.1796875,29.0,22.0,1.0,37.7607421875,2.5,13.0,8.96875,3.0,7.0,0.5,95.5,7.5,186.5,Blue
20.0,0.33,25.0,38.0,0.21,60.0,3.0,30.0,52.0,0.0,4.5,10.5,2.5,0.5,9.0,0.5,0.5,39.5,3.5,111.5,Red
45.5,0.44625,31.0,7.3125,0.4039062499999999,87.828125,4.359375,32.0,112.125,3.0,31.25,4.125,7.0,1.8125,0.125,2.0,0.0,84.875,4.625,298.80078125,Red
15.40625,0.3475,33.0,200.765625,0.32390625,79.140625,5.5390625,27.0,66.7734375,3.0,31.0625,4.15625,11.40625,16.2890625,2.375,13.15216064453125,0.03125,114.03125,4.90625,64.78125,Blue
23.75,0.4291490173339843,35.0,36.625,0.48625,47.625,14.1796875,31.0,61.625,5.0,16.762611389160156,1.7506637573242188,3.2603836059570312,1.0,1.0384597778320312,2.1564712524414062,0.39874267578125,47.87541961669922,2.0732345581054688,139.98489379882812,Blue
22.25,0.33625,31.0,260.9681701660156,0.395,63.5,6.875,29.0,54.1953125,1.0,4.5,0.25,3.125,18.0625,11.5,1.25,1.0,6.5,1.5,29.5,Blue
15.227951049804688,0.312265625,34.0,63.21846008300781,0.512247314453125,45.50651550292969,2.8038482666015625,30.0,43.79331970214844,5.0,21.703125,5.4453125,15.9783935546875,6.1610870361328125,4.3828125,6.875,0.5,105.3046875,3.2890625,61.453125,Blue
29.96875,0.3296874999999999,35.0,57.625,0.3171875,94.171875,14.078125,31.0,94.84375,2.0,17.11669921875,14.67218017578125,15.9783935546875,4.359375,0.28173828125,11.744140625,0.01171875,122.688232421875,6.2265625,20.9814453125,Red
2.375,0.385,31.0,137.375,0.39875,9.25,0.5,24.0,3.875,0.0,9.75,2.25,6.75,6.75,9.0,9.75,0.25,21.25,3.5,99.25,Red
25.0,0.452763671875,31.0,72.5,0.5349999999999999,72.75,5.75,27.0,68.0,4.0,17.9822998046875,1.437744140625,4.19189453125,2.25,14.0,1.958984375,0.03515625,17.99371337890625,2.83184814453125,173.83154296875,Red
10.4296875,0.42,31.0,185.4375,0.33984375,28.5625,5.51171875,34.0,26.74609375,0.0,14.0,1.25,9.0,2.42578125,14.0,3.0,0.0,9.75,5.25,77.0,Red
45.5,0.28609375,30.0,91.453125,0.290078125,109.0,9.109375,24.0,117.5,2.0,15.390625,7.453125,6.046875,5.01171875,4.34375,7.125,0.015625,83.0625,13.875,3.875,Red
12.0,0.4175,32.0,77.5,0.395,33.0,7.75,20.0,32.0,0.0,3.5,8.1875,7.25,2.75,1.5625,3.625,0.125,26.9375,5.75,2.0,Red
21.5,0.5175000000000001,22.0,144.5,0.47,53.0,4.5,28.0,68.0,2.0,37.7607421875,12.75,15.9783935546875,0.5,2.75,13.15216064453125,0.5,116.0,9.5,87.0,Blue
0.0,0.0,30.0,12.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,19.0,Red
36.040435791015625,0.58,35.0,27.40032958984375,0.499884033203125,54.306060791015625,6.052764892578125,28.0,67.19964599609375,5.0,12.5078125,1.734375,4.56640625,7.6754150390625,0.7109375,2.609375,0.0,18.6640625,2.70703125,57.83203125,Blue
30.625,0.27,28.0,42.1875,0.484375,87.875,4.0625,30.0,98.8125,0.0,17.0,12.0,10.0,3.625,0.0,13.15216064453125,0.0,122.688232421875,8.0,268.0,Blue
14.4375,0.3310937499999999,30.0,67.0,0.374375,67.8125,3.625,31.0,54.1875,1.0,18.953125,2.359375,10.140625,8.1875,0.703125,2.8125,0.90625,76.890625,2.609375,292.53125,Red
12.178955078125,0.528818359375,35.0,50.41259765625,0.564542236328125,42.8076171875,8.633056640625,34.0,41.157958984375,3.0,22.482421875,13.6279296875,7.6220703125,12.2803955078125,1.427734375,3.150390625,0.28125,61.845703125,7.2265625,68.14453125,Red
26.75,0.5059949254989624,34.0,143.125,0.30875,67.0,14.1796875,24.0,58.625,5.0,37.7607421875,4.187727570533752,10.014874696731567,15.375,1.3542048931121826,13.15216064453125,0.1116030812263488,92.77308630943298,13.875,19.89300346374512,Blue
18.9375,0.435,25.0,165.0,0.59,57.75,12.0,28.0,63.0625,2.0,36.5,14.0,15.9783935546875,4.8125,0.5,4.0,0.0,113.0,4.5,32.0,Red
8.25,0.434375,34.0,235.75,0.59,37.75,1.5,26.0,21.25,4.0,18.3046875,13.1796875,9.0703125,18.875,2.1015625,5.4609375,0.0078125,43.453125,12.2890625,298.80078125,Blue
5.0,0.54,24.0,47.0,0.415,22.0,0.5,27.0,13.5,1.0,12.0,9.0,15.9783935546875,7.0,0.0,9.0,0.0,38.0,4.0,298.80078125,Blue
18.0,0.58,35.0,165.75,0.55,51.125,14.0625,35.0,52.75,2.0,37.7607421875,11.0,8.0,1.0,0.0,11.0,0.0,63.5,7.5,76.5,Blue
16.0,0.49375,35.0,52.10009765625,0.383382568359375,69.75,2.0,31.0,75.5,0.0,4.4375,10.5,3.5,4.1875,2.5625,3.0,0.0,18.0,3.4375,195.0,Red
15.0,0.3503124999999999,29.0,246.0,0.59,51.0,14.1796875,31.0,43.712890625,0.0,16.125,14.67218017578125,15.9783935546875,8.0,14.0,13.0,0.6875,95.46875,13.875,102.0,Red
20.125,0.43,30.0,31.5,0.52,57.125,7.0,29.0,62.0,1.0,28.0,5.5,12.5,5.0,0.0,13.15216064453125,0.0,106.0,13.875,64.5,Red
35.0,0.36,26.0,329.8321228027344,0.43,66.0,9.0,29.0,81.0,0.0,23.5,14.67218017578125,10.0,0.0,4.0,7.0,0.0,122.688232421875,7.5,96.5,Red
38.09375,0.4949826049804687,32.0,291.8515625,0.351875,99.8046875,5.5,24.0,101.3671875,4.0,32.185028076171875,2.17889404296875,12.29461669921875,11.6796875,4.216888427734375,11.71270751953125,0.1253662109375,73.95794677734375,2.58807373046875,19.8170166015625,Blue
35.0,0.46844482421875,27.0,8.0,0.25,87.0,0.0,27.0,106.0,0.0,25.375,5.0,15.9783935546875,0.0,11.640625,6.327771484851837,1.25,49.0,4.70921516418457,66.5625,Blue
23.5,0.5126404571533203,33.0,203.5,0.475,43.0,14.1796875,29.0,48.5,5.0,36.86843204498291,6.300240516662598,12.278143882751465,9.0,0.7883234024047852,7.832435607910156,0.3205585479736328,69.36314678192139,4.568784713745117,273.4207181930542,Blue
2.5,0.38,24.0,188.0,0.37,17.0,3.5,34.0,17.5,1.0,21.0,2.0,2.0,4.5,12.0,5.0,1.25,29.0,3.0,238.0,Red
6.625,0.1953125,26.0,63.875,0.47875,14.75,2.75,34.0,16.625,0.0,4.201171875,4.0,5.0,3.25,6.25,3.01708984375,0.0,47.0,4.5,4.5,Red
8.0,0.359375,32.0,274.0,0.59,47.75,12.75,35.0,23.0,0.0,5.4375,4.5625,2.3125,16.25,2.5625,3.9375,0.25,28.9375,7.1875,118.375,Red
23.0,0.33875,29.0,329.8321228027344,0.31,96.0,5.0,30.0,70.0,2.0,37.7607421875,4.75,15.9783935546875,18.875,5.90625,4.890625,0.0625,122.688232421875,13.875,5.59375,Blue
1.0,0.34,22.0,0.0,0.0,1.0,0.0,30.0,2.0,0.0,12.25,11.875,3.0,0.5,12.0,3.078125,1.0,39.5,9.4375,43.0,Red
8.0,0.5131054687500001,29.0,0.0,0.37,26.0,1.0,35.0,22.5,5.0,16.64599609375,11.44873046875,9.115234375,0.25,0.19091796875,1.6328125,0.0,43.298828125,0.828125,257.2734375,Red
40.75,0.424296875,29.0,223.75,0.31625,109.0,6.0,27.0,117.5,2.0,6.953125,3.59375,7.6171875,18.875,1.8671875,2.65625,0.078125,23.734375,3.5390625,14.4609375,Red
15.0,0.4449999999999999,26.0,24.5,0.59,71.046875,6.0,28.0,82.0,0.0,16.31781005859375,6.375,2.875,3.0,5.5,3.673828125,1.0,55.0,6.03125,298.80078125,Red
45.5,0.367720947265625,31.0,329.8321228027344,0.4837799072265624,109.0,2.45379638671875,33.0,116.98236083984376,5.0,19.82787704467773,3.78399658203125,0.3518218994140625,6.45330810546875,8.545215606689453,7.977375030517578,0.1834716796875,68.40988159179688,1.2599983215332031,31.19690322875977,Blue
12.75,0.42,27.0,203.193359375,0.2073759460449218,32.3863525390625,3.187053680419922,25.0,28.0,1.0,37.7607421875,7.5,15.9783935546875,16.828125,0.0,7.5,0.0,122.688232421875,13.875,125.5,Blue
42.84375,0.545,28.0,93.75,0.4665625,86.96875,9.53125,26.0,90.9375,1.0,11.25,2.5,4.5,1.1875,6.5,3.5,1.25,19.5,12.5,234.0,Red
4.59375,0.290703125,31.0,329.8321228027344,0.3371875,31.21875,2.1875,23.0,17.78125,3.0,9.8203125,5.40625,3.15625,16.75,1.3203125,10.5859375,1.03125,53.75,4.03125,160.4140625,Blue
45.5,0.38986083984375,31.0,148.368896484375,0.33571044921875,109.0,14.1796875,32.0,117.5,2.0,37.7607421875,12.43115234375,15.9783935546875,10.1552734375,2.735107421875,10.70166015625,0.0029296875,122.688232421875,4.70458984375,54.5361328125,Blue
6.6875,0.29,19.0,329.8321228027344,0.355,84.125,1.375,30.0,34.16796875,0.0,13.75,5.0,8.5,18.875,2.0,2.0,0.0625,42.0,2.578125,15.86328125,Red
31.0,0.34,31.0,232.0,0.385,90.25,3.0,30.0,89.0,0.0,20.0,13.0,12.0,3.0,14.0,5.0,0.0,91.0,8.0,182.0,Red
0.0,0.58,35.0,137.0,0.59,0.0,0.0,28.0,0.0,2.0,25.75,7.875,9.875,0.0,9.625,13.15216064453125,0.875,31.0,6.375,223.0,Red
18.078125,0.493125,26.0,257.3046875,0.3880859375,47.56640625,7.73046875,28.0,47.52734375,4.0,30.4375,14.0625,3.0625,7.79296875,1.5,6.875,0.5625,74.0625,5.25,199.5625,Red
6.0,0.48515625,32.0,74.0,0.53,5.0,0.0,29.0,8.0,3.0,9.0234375,5.2890625,5.8984375,0.0,1.84375,3.8125,0.0,25.78125,3.9765625,115.7578125,Blue
25.32421875,0.5275,32.0,260.60546875,0.4208984375,79.7890625,8.6484375,23.0,60.51953125,1.0,27.5,6.5,5.75,18.875,0.75,6.0,0.0,49.0,8.75,76.5,Blue
39.03748321533203,0.36790864944458,35.0,75.09431457519531,0.3281895446777344,109.0,14.1796875,31.0,117.5,5.0,8.99940276145935,3.269533157348633,10.332534790039062,4.354698181152344,3.468800067901612,5.370974063873291,0.5519609451293945,45.09244680404663,3.911203145980835,26.7239351272583,Blue
29.0,0.58,26.0,1.0,0.45,85.0,14.1796875,28.0,102.0,1.0,37.7607421875,10.0,7.0,1.0,0.0,3.0,0.0,55.0,2.0,173.0,Blue
10.5,0.58,31.0,275.375,0.57125,59.625,6.625,30.0,45.125,1.0,0.0,2.0,0.0,18.875,14.0,0.0,0.0,3.0,0.0,0.0,Red
21.125,0.2875,34.0,90.1875,0.59,56.21875,6.0,32.0,47.71875,2.0,4.625,2.75,2.25,3.8125,14.0,2.375,0.0,22.625,13.875,15.0,Blue
28.0,0.3882421875,26.0,8.0,0.3475,91.0,13.75,24.0,84.13583374023438,0.0,23.0,8.0,8.61962890625,2.0,0.0,13.15216064453125,0.0,70.0,8.875,175.5078125,Blue
30.0,0.41,27.0,2.0,0.55,90.0,14.1796875,28.0,117.5,0.0,32.4375,4.0,4.625,0.0,7.09375,9.75,0.0,121.38671875,3.9921875,268.0,Red
7.0,0.4390625,26.0,164.0,0.43625,45.375,5.168701171875,30.0,33.75,0.0,31.40625,8.75,4.2646484375,9.471994400024414,2.0,5.859375,0.0,96.5,3.0,65.0,Red
38.25,0.5471875,26.0,199.625,0.385,77.5,14.125,27.0,84.625,3.0,24.53125,6.40625,9.375,13.625,12.46875,11.40625,0.0,60.90625,6.46875,209.78125,Blue
6.6796875,0.53640625,24.0,18.296875,0.284921875,27.9609375,2.0859375,26.0,27.6484375,2.0,10.21875,14.67218017578125,3.125,3.3125,2.75,3.484375,1.25,19.40625,3.5,298.80078125,Red
0.5,0.29,26.0,151.25,0.5549999999999999,32.0,2.5,31.0,3.25,0.0,14.0,1.25,0.0,18.875,8.0,6.25,0.0,62.25,4.0,26.5,Red
16.453125,0.410546875,35.0,256.40625,0.3934375,56.359375,6.8125,27.0,44.546875,4.0,19.78125,6.8984375,1.86328125,18.875,1.80078125,9.60546875,0.0,70.4453125,11.01953125,72.51953125,Blue
45.5,0.38625,30.0,93.06051063537598,0.494763650894165,109.0,14.1796875,32.0,117.5,3.0,29.6875,5.375,10.125,7.015071868896484,0.375,12.75,0.0625,97.375,10.3125,271.4375,Blue
6.0,0.5075,26.0,329.8321228027344,0.38,30.0,2.0,29.0,20.0,0.0,20.75,5.5,9.5,18.875,6.75,12.5,1.0,42.5,2.5,37.0,Red
7.875,0.29375,24.0,73.75,0.33875,32.375,1.375,24.0,21.375,1.0,11.125,0.25,1.375,13.0,9.0,1.875,1.25,21.875,1.75,140.25,Red
8.09033203125,0.4325,33.0,76.28564453125,0.5684326171875,26.966796875,0.9208984375,31.0,26.36181640625,2.0,25.25,2.5,15.9783935546875,3.48974609375,0.75,6.0,0.0,79.625,13.875,65.25,Draw
23.5894775390625,0.4003125,32.0,31.706298828125,0.5772711181640624,82.90380859375,13.8165283203125,34.0,90.5789794921875,2.0,4.201171875,4.529296875,1.26171875,6.64019775390625,14.0,2.732421875,0.0,15.92578125,5.77734375,298.80078125,Red
24.625,0.39453125,27.0,128.5,0.46292236328125,45.916015625,7.375,33.0,64.625,0.0,17.8828125,8.33203125,3.75,0.0,0.0,9.10506446659565,0.0,62.9453125,2.58807373046875,154.5,Red
23.0,0.58,35.0,274.75,0.42,46.0,6.0,34.0,55.25,1.0,8.0,0.0,0.0,18.625,0.0,0.0,0.0,0.0,0.0,0.0,Red
45.5,0.23,27.0,196.0,0.29,71.0,6.0,30.0,109.0,0.0,34.0,1.0,8.0,0.0,7.0,0.0,1.25,122.688232421875,13.875,298.80078125,Blue
13.1875,0.2425,29.0,329.8321228027344,0.4425,78.0,6.0,31.0,54.0,0.0,27.0,13.75,7.75,7.046875,3.5,3.0,0.0,65.7074966430664,3.0,175.0,Red
1.5,0.49,34.0,50.5,0.59,2.0,0.5,24.0,2.5,3.0,9.6875,1.375,5.1875,0.0,5.0,4.5625,0.0,8.6875,6.875,137.4375,Red
17.9375,0.54,34.0,106.71875,0.3984375,57.46875,7.28125,32.0,61.09375,2.0,7.0,1.5,0.0,4.71875,12.0,10.5,1.0,3.5,3.0,68.5,Red
20.64306640625,0.2777734375,29.0,104.6920166015625,0.4073345947265625,70.19537353515625,5.245849609375,30.0,64.858642578125,1.0,15.68359375,0.8984375,13.7109375,2.0301513671875,0.76171875,7.2265625,0.046875,42.6171875,3.2734375,136.578125,Red
1.75,0.33441162109375,30.0,16.5,0.48,13.75,0.0,35.0,7.5,4.0,12.74932861328125,0.9063720703125,1.35400390625,5.75,2.001953125,1.1324462890625,0.7255859375,8.33880615234375,0.75335693359375,105.32354736328124,Blue
14.8369140625,0.2437884521484375,28.0,80.4052734375,0.403359375,54.9833984375,5.8486328125,28.0,56.6572265625,5.0,2.63653564453125,2.99285888671875,1.7470703125,3.611328125,1.6712646484375,1.419677734375,6.103515625e-05,18.489013671875,3.1185302734375,27.7591552734375,Blue
37.328125,0.4317638063430786,31.0,27.5078125,0.457890625,76.0546875,6.1328125,28.0,86.53125,5.0,37.7607421875,14.67218017578125,7.922672271728516,4.15625,2.573570251464844,12.018386363983154,1.0848445892333984,122.688232421875,7.185836791992188,105.52670097351074,Blue
1.8033447265625,0.58,24.0,0.0,0.44760986328125,19.66943359375,2.4150390625,32.0,4.60693359375,0.0,28.40654754638672,10.0,5.0,12.7742919921875,9.75,7.203125,0.0234375,76.609375,6.9296875,194.033203125,Red
34.375,0.34,29.0,24.03125,0.37,69.5,12.703125,26.0,81.9375,0.0,8.0,13.0,9.0,1.375,0.0,13.15216064453125,0.0,100.0,9.0,9.0,Blue
9.78125,0.58,22.0,329.8321228027344,0.59,49.5,1.4949951171875,35.0,40.0,1.0,2.75,0.5,3.5,8.422346716746688,6.5,1.0,0.25,1.75,3.0,0.0,Red
15.5625,0.415,27.0,90.75,0.550625,40.6875,14.1796875,28.0,51.5625,3.0,25.875,13.25,5.4375,1.8125,2.125,7.875,0.375,103.4375,7.9375,66.25,Red
7.375,0.37,28.0,28.25,0.59,16.625,1.875,31.0,14.25,0.0,25.0,8.0,8.0,4.375,14.0,4.0,0.0,93.0,13.875,203.0,Red
25.0,0.34375,27.0,205.75,0.42,61.5,9.75,30.0,68.75,3.0,12.75,14.67218017578125,12.5,8.25,0.25,5.25,0.0,72.5,2.375,138.75,Blue
12.75,0.47373046875,30.0,61.75,0.4674999999999999,26.25,2.25,31.0,24.75,5.0,12.57421875,2.68359375,0.31640625,9.0,10.5,1.39453125,0.1484375,23.31640625,7.119140625,67.9296875,Red
3.0625,0.3425,33.0,45.6875,0.275,7.375,3.375,35.0,4.875,1.0,9.0,9.5,7.5,3.625,3.0,2.25,1.25,42.0,5.5,100.0,Red
19.734375,0.3936239624023437,35.0,329.8321228027344,0.59,58.8046875,11.484375,33.0,57.8828125,5.0,37.7607421875,14.67218017578125,2.970794677734375,13.9375,2.732879638671875,13.15216064453125,0.140625,122.688232421875,13.875,179.21856689453125,Red
9.3125,0.365703125,26.0,75.1171875,0.31296875,36.5234375,2.515625,23.0,21.2890625,4.0,26.515625,10.078125,15.9783935546875,13.90625,2.5546875,3.4296875,0.0,92.453125,13.875,175.421875,Blue
42.34375,0.5650244140625,28.0,37.71875,0.4565625,100.1875,11.96875,33.0,117.5,5.0,6.576416015625,6.90673828125,12.107177734375,0.59375,1.375,7.246826171875,0.1298828125,35.81884765625,4.51611328125,164.51904296875,Red
18.0,0.4825,25.0,90.0,0.499884033203125,56.1328125,2.875,24.0,68.25,0.0,17.625,0.9375,2.0,6.0,9.625,8.5,0.0,42.0,4.875,111.0,Red
15.625,0.11,24.0,28.5,0.59,40.125,13.0625,25.0,36.875,0.0,0.0,2.0,0.0,2.0,14.0,0.0,1.0,9.0,0.0,0.0,Red
19.890625,0.4898324584960937,35.0,231.5625,0.51484375,73.78125,7.625,35.0,47.515625,5.0,7.47576904296875,0.656463623046875,2.301727294921875,18.875,2.244537353515625,1.66937255859375,0.002166748046875,9.0283203125,0.443450927734375,55.541259765625,Red
7.1328125,0.422470703125,33.0,86.609375,0.59,23.3359375,2.203125,30.0,18.265625,3.0,8.9736328125,8.0966796875,8.2744140625,7.3515625,1.11083984375,7.5478515625,0.4091796875,31.21923828125,4.75,115.6513671875,Red
14.0,0.5140625000000001,33.0,329.8321228027344,0.46,72.0,13.0,29.0,66.0,3.0,28.1875,2.5,0.90625,18.875,7.125,1.09375,0.75,11.25,3.6875,298.80078125,Red
45.5,0.4225,26.0,160.0,0.46,109.0,12.0,27.0,117.5,2.0,35.75,14.67218017578125,8.5,10.0,7.0,6.75,0.5,95.5,11.75,219.5,Red
45.5,0.5549999999999999,25.0,329.8321228027344,0.565,72.5,3.75,30.0,94.328125,2.0,5.5,6.0,3.0,18.875,1.0,3.0,0.5,10.0,3.5,298.80078125,Red
23.0,0.41,25.0,329.8321228027344,0.496875,88.0,10.0,24.0,81.0,0.0,37.7607421875,3.0,1.0,12.0,8.11627197265625,10.40234375,1.0,86.9462890625,3.794921875,298.80078125,Red
18.0,0.47,24.0,74.0,0.5,47.0,1.0,28.0,51.0,0.0,34.0,5.0,1.0,1.0,14.0,12.0,1.0,62.0,9.0,298.80078125,Red
36.0,0.57529296875,29.0,126.0,0.32,86.0,5.0,32.0,88.0,3.0,11.99462890625,1.2509765625,1.83203125,2.0,2.015625,1.0595703125,1.25,5.71044921875,2.02685546875,58.58837890625,Red
9.0,0.58,35.0,225.0,0.395,24.0,0.5,32.0,23.5,3.0,37.7607421875,10.21875,12.8359375,0.5,2.5390625,13.15216064453125,0.109375,107.4921875,13.875,116.2890625,Blue
43.0,0.2425,26.0,196.0,0.435,79.5,8.5,27.0,91.0,0.0,18.5,5.0,3.0,2.0,8.75,4.0078125,0.0,36.328125,5.375,120.9375,Red
45.5,0.4109374999999999,34.0,44.54355049133301,0.3593415451049804,109.0,14.1796875,32.0,117.5,2.0,19.34375,6.59375,6.5,2.777677536010742,5.40625,4.625,0.03125,67.5,6.28125,12.875,Red
14.0,0.305,30.0,260.75,0.59,53.75,3.0,24.0,42.0,0.0,27.5,8.5,15.9783935546875,13.0,8.5,11.5,1.0,122.688232421875,13.875,69.5,Red
10.08203125,0.38,28.0,329.8321228027344,0.5616699218750001,43.892578125,1.61328125,28.0,22.8935546875,0.0,10.0,3.0,11.0,18.875,11.0,6.0,0.0,40.0,2.0,67.0,Blue
42.75,0.31875,28.0,329.8321228027344,0.2725,87.75,8.25,28.0,95.25,1.0,12.25,4.75,13.5,18.875,3.5,3.75,1.25,64.125,6.875,83.5,Blue
34.578125,0.3667371964454651,35.0,40.828125,0.21890625,99.1875,11.828125,32.0,92.5625,5.0,37.7607421875,1.873427212238312,15.9783935546875,10.1875,5.161023616790772,13.15216064453125,0.0666837692260742,122.688232421875,13.875,1.4614617228507996,Blue
16.0,0.36,22.0,292.0,0.54,53.5,2.5,28.0,45.5,0.0,20.0,6.0,8.75,8.0,2.0,9.75,0.25,94.0,5.75,98.5,Red
26.04296875,0.5,35.0,254.0,0.3,62.25,5.0,31.0,71.21875,0.0,0.0,0.0,0.0,11.875,0.0,1.0,1.0,2.0,0.0,0.0,Red
45.5,0.49952730178833,32.0,25.51171875,0.3637841796875,86.18994140625,6.38623046875,32.0,105.2412109375,5.0,23.77825355529785,2.667722702026367,5.412574768066406,7.5537109375,6.784938812255859,5.993913650512695,0.047159194946289,53.62823486328125,6.137859344482422,24.65391731262207,Blue
4.0,0.58,34.0,14.0,0.25,25.0,0.0,33.0,7.5,1.0,7.0,5.0,0.0,4.0,11.0,2.0,0.0,7.0,2.0,75.0,Draw
13.875,0.44,35.0,211.3125,0.406875,84.25,5.125,28.0,63.9375,2.0,26.125,6.25,1.0,13.8125,0.5,1.0625,0.9375,61.375,1.8125,72.25,Red
29.125,0.3875,26.0,329.8321228027344,0.4746875,85.1875,10.09375,31.0,75.5625,1.0,34.703125,6.28125,7.125,18.875,5.9375,7.25,0.0,109.6875,13.875,125.015625,Red
45.5,0.0,32.0,291.0,0.3,90.0,1.0,25.0,83.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,2.0,0.0,0.0,Red
