B_avg_DISTANCE_landed,R_avg_opp_SIG_STR_landed,R_avg_opp_HEAD_landed,R_losses,R_age,Winner
45.5,24.6798095703125,18.8936767578125,3.0,27.0,Red
32.0,7.0,3.5,0.0,28.0,Red
6.5,57.769317626953125,37.7607421875,2.0,35.0,Red
37.5,10.3046875,7.369140625,4.0,27.0,Red
7.5,18.25,13.0,2.0,26.0,Red
29.8125,12.6875,8.75,0.0,35.0,Blue
38.5,20.1875,8.984375,0.0,23.0,Red
11.125,0.0,0.0,1.0,26.0,Blue
16.875,15.0,10.0,1.0,24.0,Red
45.5,6.25,2.875,0.0,28.0,Red
4.0,14.0,11.5,1.0,21.0,Red
19.28125,14.90625,8.9375,2.0,31.0,Red
45.5,12.875,10.3125,0.0,35.0,Blue
45.5,47.0,30.0,0.0,23.0,Red
15.0625,34.515625,13.978515625,2.0,31.0,Red
3.0,48.0,20.75,2.0,35.0,Red
37.068359375,29.875,27.875,3.0,34.0,Red
7.5,53.125,37.7607421875,1.0,30.0,Red
10.5,28.8134765625,15.78125,0.0,27.0,Red
25.34375,57.769317626953125,22.0,0.0,29.0,Blue
23.125,42.3125,32.84375,1.0,27.0,Red
22.0,18.69921875,14.34765625,5.0,32.0,Red
13.875,57.769317626953125,37.7607421875,5.0,28.0,Red
36.5,23.31842041015625,17.3614501953125,5.0,33.0,Blue
30.40625,29.921875,18.6875,2.0,34.0,Red
20.0,22.703125,18.609375,2.0,25.0,Red
7.0,47.0,18.0,1.0,26.0,Red
22.0,48.046875,21.990234375,5.0,33.0,Blue
9.5,24.495193481445312,16.31781005859375,5.0,35.0,Red
43.25,34.5634765625,19.162109375,0.0,24.0,Red
39.0,57.769317626953125,37.7607421875,1.0,28.0,Red
31.0,30.875,20.125,1.0,27.0,Red
3.0,45.375,31.625,1.0,26.0,Blue
3.0,22.8046875,12.3359375,4.0,28.0,Red
45.5,12.7978515625,9.4560546875,4.0,35.0,Red
1.0,10.75,4.8125,1.0,30.0,Blue
25.0,57.769317626953125,37.7607421875,1.0,22.0,Red
23.3125,41.5997314453125,32.8087158203125,5.0,35.0,Blue
41.7421875,29.58984375,9.279296875,2.0,28.0,Red
5.0,57.769317626953125,29.0,1.0,29.0,Blue
23.5,23.25,12.375,3.0,25.0,Blue
0.5,4.0,1.0,0.0,25.0,Red
13.0,17.484375,9.34375,2.0,27.0,Red
20.0,18.25,13.5,0.0,30.0,Blue
4.0,26.0,20.0,0.0,27.0,Red
39.0,2.0,1.0,0.0,33.0,Blue
24.389083862304688,19.504638671875,10.73291015625,5.0,35.0,Blue
10.5,57.769317626953125,37.7607421875,2.0,34.0,Blue
36.28515625,57.769317626953125,37.7607421875,5.0,31.0,Blue
18.0,42.904296875,30.75,3.0,30.0,Red
38.0,29.765625,19.640625,3.0,30.0,Blue
13.62109375,18.98876953125,6.34619140625,3.0,34.0,Red
43.796875,42.875,31.875,1.0,29.0,Red
45.5,40.668701171875,21.13873291015625,5.0,30.0,Red
29.5625,11.222900390625,6.0137939453125,5.0,35.0,Red
11.211334228515623,24.84375,15.875,1.0,25.0,Red
30.875,26.265625,24.0,0.0,32.0,Blue
39.0,39.21875,18.34375,3.0,26.0,Blue
1.5,9.78125,7.765625,3.0,32.0,Red
0.0,17.6640625,6.125,2.0,33.0,Red
27.0625,51.0,30.46875,2.0,33.0,Draw
2.59375,21.8154296875,9.3369140625,4.0,28.0,Blue
45.5,53.0,35.0,0.0,25.0,Red
7.21875,19.25,13.625,1.0,26.0,Red
23.0,12.6103515625,7.9892578125,3.0,28.0,Red
16.546875,18.7109375,11.96875,2.0,26.0,Red
24.75,57.769317626953125,37.7607421875,0.0,30.0,Red
45.5,45.0,24.0,0.0,20.0,Red
19.03125,12.875,3.375,2.0,27.0,Draw
5.4375,30.228759765625,17.822998046875,5.0,29.0,Red
0.0,4.0,1.0,2.0,35.0,Red
11.25,45.30615234375,28.4794921875,5.0,34.0,Blue
25.0,9.0,5.0,1.0,31.0,Red
12.0,12.5,5.4375,3.0,28.0,Red
26.75,25.75,15.3359375,0.0,27.0,Red
42.72100830078125,34.90625,22.28125,0.0,27.0,Red
1.0,15.0,8.75,0.0,22.0,Red
8.0,20.5,12.5,1.0,31.0,Blue
12.0,31.10018920898437,22.871612548828125,5.0,35.0,Red
20.3671875,28.96664428710937,20.443191528320312,5.0,32.0,Red
18.0,17.5,16.0,0.0,30.0,Red
22.046875,26.25,16.5,0.0,35.0,Red
21.0,5.5,4.5,2.0,23.0,Red
19.125,42.9375,26.0,1.0,29.0,Red
9.0,10.375,7.1875,3.0,29.0,Red
29.0,21.0,6.5,0.0,27.0,Red
23.107421875,27.380615234375,20.392333984375,0.0,35.0,Red
13.0,13.25,9.875,4.0,26.0,Red
7.5,28.5,15.5,0.0,33.0,Blue
18.125,9.3115234375,8.1611328125,5.0,35.0,Red
9.0,36.0,25.75,1.0,24.0,Red
7.398681640625,57.769317626953125,36.19477844238281,5.0,35.0,Red
45.5,19.71875,8.53125,3.0,24.0,Draw
11.0078125,42.875,36.2109375,4.0,25.0,Red
9.0,18.5,12.5,2.0,27.0,Blue
6.4375,18.5,9.5,2.0,26.0,Red
10.375,50.25,37.375,2.0,28.0,Blue
33.0,30.171875,23.7265625,2.0,30.0,Blue
45.5,37.22509765625,19.55029296875,3.0,33.0,Red
41.14306640625,39.1328125,26.5859375,3.0,31.0,Red
7.25,57.769317626953125,37.7607421875,2.0,28.0,Red
16.0,13.5,7.5,1.0,35.0,Red
29.0,45.0625,29.25,0.0,27.0,Red
15.6875,17.25,14.0,0.0,24.0,Blue
7.2421875,47.419921875,17.599609375,3.0,33.0,Blue
36.0,16.0,15.0,1.0,28.0,Red
45.5,31.4453125,15.32421875,4.0,33.0,Blue
17.0,10.75,1.8828125,0.0,24.0,Red
4.5,32.25,17.75,1.0,27.0,Red
22.75,57.769317626953125,36.0625,3.0,28.0,Blue
6.5,51.54737149178982,19.82475465792232,5.0,35.0,Blue
9.1748046875,12.0,9.0,0.0,28.0,Red
20.79296875,35.0,16.5,1.0,29.0,Red
12.0,28.056249141693115,18.422019004821777,5.0,35.0,Blue
10.171875,25.4453125,12.71484375,2.0,29.0,Blue
4.0,9.5,5.5,0.0,29.0,Red
45.5,36.757943868637085,22.196074526757,5.0,35.0,Red
17.0,57.769317626953125,37.7607421875,2.0,35.0,Blue
21.25,53.6875,27.375,1.0,29.0,Blue
23.3125,8.770751953125,6.158447265625,4.0,31.0,Blue
1.0,33.25,26.0,1.0,31.0,Red
22.5,24.5,16.75,0.0,26.0,Blue
7.25,24.34375,20.5,0.0,22.0,Red
7.0,29.0404052734375,22.5582275390625,5.0,35.0,Red
17.875,14.3125,18.984375,0.0,23.0,Red
45.5,20.84375,8.21875,3.0,29.0,Red
16.0,12.640625,5.4375,0.0,34.0,Red
28.3125,57.769317626953125,37.7607421875,2.0,30.0,Red
23.25,32.53125,23.03125,2.0,27.0,Red
37.0,13.6328125,8.0234375,2.0,35.0,Blue
22.625,37.36328125,19.39453125,2.0,30.0,Red
24.262451171875,29.50060272216797,15.021003723144531,5.0,33.0,Blue
14.660552978515623,57.769317626953125,37.7607421875,1.0,30.0,Red
14.5,12.0,10.0,1.0,23.0,Red
11.4375,47.953125,33.40625,2.0,35.0,Red
18.25,27.0,10.0,1.0,23.0,Red
45.5,7.0,2.0,0.0,31.0,Red
7.0,25.08984375,20.482421875,5.0,28.0,Red
29.0,4.80078125,3.40234375,2.0,31.0,Red
45.5,14.375,5.375,2.0,27.0,Red
35.75,13.125,9.0,0.0,26.0,Red
37.0,19.0,14.671875,0.0,29.0,Red
43.1097412109375,37.564453125,27.396484375,3.0,32.0,Red
45.5,27.5,17.625,1.0,24.0,Red
1.625,32.57421875,23.890625,0.0,35.0,Red
11.5,23.296875,5.796875,1.0,27.0,Red
12.0625,19.291015625,17.310546875,5.0,28.0,Red
5.0,38.0,31.0,1.0,31.0,Red
0.0,29.818359375,15.73828125,4.0,30.0,Red
45.5,38.296875,20.892578125,3.0,30.0,Red
9.5,21.0,17.0625,0.0,30.0,Red
23.0,8.5,4.5,1.0,29.0,Blue
8.953125,21.384765625,13.2763671875,3.0,29.0,Red
19.375,46.25,34.125,2.0,35.0,Red
34.5,41.0,13.0,1.0,31.0,Red
23.625,24.0625,14.1875,1.0,35.0,Blue
22.24609375,13.0,8.75,2.0,27.0,Red
24.75,51.3125,25.1875,0.0,28.0,Blue
21.625,24.0,11.0,0.0,25.0,Red
18.375,18.71923828125,12.57470703125,3.0,26.0,Red
2.75,7.6875,2.875,1.0,28.0,Red
20.0,47.25,16.5,1.0,29.0,Red
19.59375,23.0,9.875,0.0,20.0,Red
2.296875,28.140625,23.515625,2.0,30.0,Red
33.0048828125,39.7852783203125,24.58111572265625,5.0,35.0,Red
5.0,39.0,11.0,0.0,32.0,Red
11.5,39.375,21.6875,2.0,26.0,Blue
10.00390625,29.5762939453125,25.4986572265625,4.0,30.0,Red
36.4375,10.25,5.25,1.0,22.0,Blue
24.78125,34.5,15.0,1.0,33.0,Red
19.125,18.046875,8.03125,3.0,30.0,Red
10.5,16.0,8.0,0.0,28.0,Red
30.625,30.625,14.375,0.0,28.0,Red
26.875,22.2509765625,20.0,0.0,25.0,Red
1.5,0.0,0.0,0.0,34.0,Red
14.25,4.0,3.0,1.0,30.0,Red
4.5,17.0,11.5,0.0,27.0,Red
11.0,12.0,11.0,1.0,28.0,Blue
6.0,37.0,22.0,1.0,27.0,Blue
11.0,28.4140625,19.04296875,3.0,32.0,Red
11.0,18.1875,14.1953125,5.0,31.0,Red
36.76025390625,54.5419921875,36.8857421875,2.0,34.0,Blue
12.0,22.30908203125,12.623046875,0.0,25.0,Red
42.25,43.82421875,20.0078125,3.0,29.0,Blue
11.0,39.0,22.125,0.0,25.0,Red
13.260108947753906,37.5,27.0,0.0,28.0,Red
17.75,27.97021484375,11.4072265625,4.0,31.0,Blue
24.9375,33.25,25.5,1.0,29.0,Blue
29.0,4.0,3.0,0.0,26.0,Red
23.107421875,14.5,12.5,1.0,33.0,Blue
26.5,5.0,3.5,1.0,24.0,Blue
14.0,27.818885803222656,18.21265411376953,5.0,31.0,Blue
4.0,11.0,6.0,1.0,20.0,Red
12.6640625,10.6015625,3.650390625,2.0,29.0,Blue
1.4267578125,19.0,19.0,0.0,35.0,Red
31.2236328125,17.0,8.8125,0.0,28.0,Red
7.2109375,26.9140625,21.70703125,5.0,34.0,Red
39.0,52.5,27.5,1.0,31.0,Red
22.0,29.0,26.12763214111328,0.0,27.0,Red
13.0,7.277099609375,4.832733154296875,5.0,34.0,Red
22.8125,28.0,20.0,0.0,32.0,Red
22.75,30.6875,19.75,2.0,33.0,Red
12.0,57.769317626953125,26.2734375,4.0,30.0,Blue
16.85237979888916,57.50356435775757,31.880733489990234,5.0,34.0,Red
6.390625,47.11249828338623,29.844038009643555,5.0,35.0,Blue
14.2900390625,8.0,4.0,0.0,27.0,Red
25.1875,56.96875,37.7607421875,3.0,25.0,Red
45.5,3.75,2.25,1.0,30.0,Red
45.5,49.375,32.625,0.0,26.0,Blue
45.5,57.769317626953125,37.7607421875,5.0,33.0,Blue
8.0,26.28125,30.0,0.0,35.0,Red
17.5,35.8203125,22.9140625,5.0,32.0,Blue
16.40625,52.37890625,25.96044921875,5.0,34.0,Red
12.0,28.953125,14.46875,3.0,35.0,Blue
30.5,13.0,9.875,2.0,35.0,Blue
45.25,33.0,23.5,1.0,34.0,Red
12.0,47.0,25.75,2.0,24.0,Blue
15.140625,38.57496643066406,25.726089477539062,5.0,35.0,Blue
1.625,57.769317626953125,37.7607421875,0.0,22.0,Red
14.591796875,27.75,24.75,3.0,33.0,Red
18.5,28.03125,7.734375,1.0,32.0,Red
32.23089599609375,10.908676147460938,6.691811561584473,5.0,35.0,Red
26.0,15.0,12.0,1.0,28.0,Red
20.0,26.5,17.0,0.0,31.0,Blue
21.0,19.0,16.0,1.0,33.0,Red
4.0,43.0,28.25,0.0,27.0,Red
38.361328125,31.25,17.875,0.0,30.0,Blue
18.75,21.0,10.25,0.0,28.0,Red
34.375,2.0,1.0,0.0,25.0,Red
31.26313018798828,37.92308235168457,18.24813842773437,2.0,31.0,Red
41.04638671875,14.84375,4.828125,2.0,28.0,Draw
8.171875,57.769317626953125,37.7607421875,2.0,31.0,Blue
20.0,12.0,8.25,2.0,27.0,Blue
3.25,5.75,4.125,0.0,26.0,Red
9.75,24.6065673828125,19.1593017578125,5.0,29.0,Red
9.21875,25.0,10.78125,0.0,24.0,Blue
9.75,31.9375,25.3125,2.0,32.0,Red
45.5,25.09375,16.640625,3.0,28.0,Red
7.0,27.78125,12.8125,1.0,29.0,Red
23.0,44.2431640625,31.8251953125,5.0,35.0,Blue
7.240966796875,57.769317626953125,37.7607421875,2.0,28.0,Red
45.5,39.021244049072266,28.62167739868164,5.0,29.0,Red
20.0,14.5,4.5,2.0,23.0,Red
45.5,31.595309257507324,17.694575786590576,5.0,35.0,Blue
22.625,18.5,10.5,0.0,23.0,Blue
0.0,27.0,25.0,0.0,23.0,Red
8.625,1.0,1.0,0.0,26.0,Red
2.5,18.5,15.5,1.0,28.0,Draw
24.21875,27.46875,16.24609375,0.0,20.0,Red
45.5,57.769317626953125,37.7607421875,1.0,32.0,Red
23.375,30.5,13.5,0.0,25.0,Red
6.75,40.0,19.0,1.0,31.0,Red
32.28125,9.962371826171877,6.107818603515625,4.0,35.0,Blue
15.0,16.0,13.0,1.0,32.0,Red
10.5,29.4375,12.4375,2.0,35.0,Red
40.5,36.0,10.0,0.0,29.0,Blue
12.0,18.0,2.0,1.0,26.0,Red
11.0,26.5,12.0,2.0,34.0,Blue
42.625,51.02569580078125,31.311508178710938,5.0,30.0,Blue
45.5,22.5,16.0,0.0,28.0,Red
45.5,5.0,2.0,0.0,29.0,Red
8.5,49.0,27.0,1.0,34.0,Red
20.41015625,30.0,25.5,0.0,20.0,Red
8.0,9.61328125,5.0,0.0,24.0,Red
14.0,3.0,2.0,0.0,22.0,Blue
21.09971618652344,22.3203125,12.0,0.0,35.0,Blue
24.09375,22.953125,17.0234375,3.0,30.0,Red
31.75,23.0,15.0,1.0,29.0,Blue
9.75,28.671875,10.15625,0.0,28.0,Red
26.125,38.25,20.125,1.0,27.0,Red
10.5,40.65625,27.171875,3.0,31.0,Red
4.0,30.5,24.5,1.0,25.0,Red
16.40625,46.0,24.0,1.0,32.0,Red
6.0,36.0,15.0,1.0,28.0,Blue
29.60107421875,22.75,12.5,1.0,32.0,Draw
45.5,39.1875,23.8125,3.0,30.0,Blue
1.0,3.4453125,1.8671875,2.0,26.0,Red
13.0,7.0,4.0,1.0,29.0,Red
12.12890625,14.25,6.5,0.0,35.0,Red
27.6875,27.0,22.0,1.0,31.0,Red
16.03125,35.0,27.0,0.0,22.0,Red
1.25,42.0,21.6875,0.0,27.0,Red
6.0,6.0,4.0,0.0,35.0,Red
38.390625,43.0,19.0,1.0,32.0,Draw
7.25,35.75244140625,29.875,0.0,27.0,Blue
19.25,54.02105712890625,37.041748046875,3.0,28.0,Blue
9.2890625,51.45623779296875,37.7607421875,4.0,29.0,Red
11.6875,4.0,3.0,1.0,24.0,Red
31.0,27.3515625,19.859375,5.0,33.0,Red
45.5,57.769317626953125,34.97035202383995,5.0,35.0,Blue
7.0,38.9375,22.8203125,3.0,31.0,Red
38.35822594165802,57.769317626953125,37.7607421875,4.0,27.0,Red
9.8125,32.43359375,29.32373046875,5.0,32.0,Red
19.0,55.0,26.5625,2.0,27.0,Red
16.0,28.6171875,10.046875,4.0,27.0,Blue
23.5,43.5,27.5,0.0,24.0,Red
14.660552978515623,51.8125,30.5625,0.0,26.0,Red
4.171875,1.0,0.5,2.0,28.0,Red
21.1875,16.03515625,8.34765625,5.0,29.0,Blue
11.625,25.6171875,9.53125,1.0,30.0,Red
33.5,23.0,12.0,1.0,31.0,Blue
10.0,31.609375,21.3125,2.0,32.0,Red
19.5,15.875,10.5625,4.0,35.0,Blue
25.9375,22.818359375,10.955078125,4.0,32.0,Red
23.875,24.0,15.84808349609375,0.0,20.0,Red
19.931640625,40.75,26.0,0.0,28.0,Blue
11.25,12.765710686333476,8.267528019845486,5.0,35.0,Red
17.4375,16.5,8.0,0.0,27.0,Red
8.625,57.769317626953125,37.7607421875,5.0,34.0,Red
0.0,8.5,4.5,1.0,29.0,Red
9.5,27.6875,12.75,2.0,35.0,Red
42.625,32.0,29.3828125,0.0,28.0,Blue
12.5,32.75,6.375,2.0,30.0,Red
17.0,29.0,23.5,1.0,32.0,Red
12.75,9.5859375,3.9375,1.0,33.0,Red
24.0,12.0,6.375,1.0,31.0,Blue
40.4375,44.93206298351288,30.9703152179718,5.0,35.0,Red
16.53125,42.75,31.75,1.0,28.0,Blue
38.509765625,51.30742740631104,31.17173671722412,5.0,35.0,Blue
11.0,22.0,13.5,1.0,27.0,Blue
21.9375,15.125,7.25,2.0,27.0,Red
0.0,14.0,13.0,1.0,29.0,Red
25.73046875,24.578125,14.453125,2.0,30.0,Blue
12.5,47.0,28.5,0.0,33.0,Red
18.40625,22.25,13.75,0.0,29.0,Blue
20.0,40.8125,22.640625,2.0,32.0,Red
45.5,53.491310119628906,37.7607421875,5.0,32.0,Red
8.0,10.0,10.0,1.0,27.0,Red
3.0,35.0,19.75,3.0,30.0,Red
14.125,21.3507080078125,11.15625,0.0,31.0,Blue
0.0,40.1328125,23.03125,0.0,30.0,Red
25.0,53.125,37.7607421875,3.0,30.0,Blue
45.5,24.75,15.5,0.0,28.0,Red
45.5,56.458984375,37.7607421875,4.0,34.0,Blue
7.25,15.8359375,9.3515625,3.0,27.0,Blue
18.510955810546875,41.6640625,20.52734375,5.0,33.0,Draw
8.483154296875,8.0,7.0,0.0,30.0,Red
6.5,34.8125,17.125,3.0,28.0,Red
45.5,18.953125,13.65625,3.0,30.0,Red
12.0,14.8125,12.4375,2.0,30.0,Red
14.504074096679688,24.75,14.1611328125,0.0,25.0,Red
18.875,18.0,14.0,0.0,28.0,Red
9.0,20.916015625,12.03515625,4.0,30.0,Red
1.875,8.25,6.75,1.0,21.0,Red
23.39697265625,19.69189453125,10.98681640625,3.0,33.0,Blue
16.23046875,57.769317626953125,36.97021484375,1.0,28.0,Red
6.5,11.25,10.0,1.0,34.0,Blue
15.0,36.078125,26.671875,4.0,31.0,Blue
10.0390625,26.25,11.5,1.0,26.0,Red
45.5,20.148681640625,11.2791748046875,3.0,35.0,Blue
11.375,10.0189208984375,8.5626220703125,4.0,31.0,Red
11.625,57.769317626953125,33.880859375,1.0,26.0,Red
32.25,26.5,10.5,1.0,25.0,Blue
10.321533203125,47.09375,33.5234375,3.0,29.0,Red
5.671043932437897,17.25,10.75,2.0,24.0,Red
8.0,23.0,12.75,0.0,28.0,Red
4.0,10.2052001953125,6.6685791015625,3.0,34.0,Red
31.75,57.769317626953125,37.7607421875,3.0,32.0,Red
31.75,53.0,29.0,0.0,31.0,Red
27.078125,32.3828125,20.7421875,3.0,29.0,Red
1.0,23.0,18.5,0.0,30.0,Red
38.509765625,25.5,15.6875,3.0,30.0,Red
16.0,53.0,31.25,2.0,30.0,Blue
1.0,38.3125,24.25,1.0,31.0,Red
8.0,42.0,14.0,1.0,31.0,Red
20.08056640625,34.31251525878906,27.06754302978516,5.0,35.0,Blue
26.5,37.015625,12.826171875,3.0,24.0,Red
38.0,46.03125,31.078125,3.0,22.0,Red
1.0,24.609375,16.940185546875,4.0,29.0,Red
10.0,5.0,0.5,0.0,30.0,Red
38.906005859375,23.72265625,15.857421875,3.0,30.0,Blue
14.46875,50.484375,31.421875,2.0,29.0,Blue
33.9375,55.0,37.7607421875,1.0,35.0,Blue
13.541015625,10.171875,6.296875,1.0,28.0,Red
8.5,24.6065673828125,11.125,0.0,24.0,Red
4.0,39.25,27.5,0.0,23.0,Red
11.125,57.769317626953125,37.7607421875,5.0,31.0,Blue
45.5,41.0,25.691835403442383,0.0,27.0,Red
0.5625,28.654296875,15.0888671875,2.0,33.0,Red
19.745285034179688,42.25,26.9375,2.0,28.0,Blue
3.421875,28.32923889160156,18.96177673339844,3.0,33.0,Red
32.875,30.29296875,18.345703125,3.0,30.0,Red
45.5,24.0562744140625,13.1375732421875,3.0,33.0,Red
15.0625,48.16706371307373,37.7607421875,5.0,35.0,Red
41.25,6.03125,3.8125,3.0,28.0,Blue
30.25,29.0,17.0,0.0,33.0,Red
22.484375,57.769317626953125,37.7607421875,3.0,28.0,Red
5.0,39.0,24.0,1.0,29.0,Red
14.71875,34.15625,30.1875,1.0,27.0,Draw
4.375,12.90625,6.484375,4.0,28.0,Red
16.85237979888916,28.0,30.0,0.0,23.0,Red
4.25,45.09375,33.4375,2.0,35.0,Draw
18.75,36.0,22.5,0.0,30.0,Blue
26.375,19.0,13.0,0.0,34.0,Blue
45.5,38.0,30.5,0.0,27.0,Red
2.0,27.0,17.5,2.0,23.0,Red
5.0,15.0,12.0,0.0,28.0,Red
30.0,22.0,14.0,0.0,24.0,Red
10.0,57.769317626953125,37.7607421875,0.0,27.0,Red
0.0,57.769317626953125,37.7607421875,1.0,28.0,Blue
5.5625,36.16162109375,22.23291015625,4.0,35.0,Blue
6.875,13.25,10.875,1.0,24.0,Red
31.3125,14.44580078125,6.027587890625,5.0,35.0,Red
5.40625,1.75,0.125,0.0,32.0,Red
2.0,7.4893798828125,5.10113525390625,5.0,30.0,Blue
28.0,37.2757568359375,28.3109130859375,4.0,31.0,Red
45.5,55.83770751953125,37.7607421875,1.0,35.0,Red
0.0,2.5,0.0,1.0,28.0,Red
4.0,57.769317626953125,37.7607421875,0.0,26.0,Red
40.0,53.4993896484375,37.7607421875,4.0,27.0,Blue
43.9375,17.4384765625,12.484375,0.0,20.0,Red
24.25,31.0,13.5,1.0,35.0,Blue
9.10400390625,16.958984375,9.65234375,3.0,25.0,Red
4.0,46.59815979003906,22.69763946533203,5.0,35.0,Draw
4.72265625,15.7734375,7.96484375,0.0,28.0,Blue
5.0,19.375,12.625,1.0,26.0,Red
12.75,54.0,34.5,1.0,26.0,Red
41.25,9.078125,7.20703125,5.0,35.0,Blue
40.0,31.5,14.125,1.0,29.0,Red
23.0,8.0,4.25,3.0,26.0,Red
17.5946044921875,23.6171875,13.5078125,2.0,27.0,Red
16.0,37.0,29.0,1.0,33.0,Red
12.8125,21.8125,15.65625,2.0,29.0,Red
1.5,32.5,17.25,2.0,29.0,Red
45.5,33.90625,17.34375,3.0,27.0,Blue
38.625,29.0,13.5,1.0,29.0,Red
18.376161336898804,34.00386869907379,29.096232891082764,5.0,35.0,Red
34.0,36.125,15.8125,2.0,28.0,Blue
12.890625,22.125,15.125,0.0,24.0,Red
23.625,41.0,14.0,1.0,29.0,Red
1.0,5.0,5.0,1.0,25.0,Red
26.25,57.769317626953125,37.7607421875,4.0,31.0,Blue
14.0,57.0,35.5,2.0,32.0,Blue
11.0,24.5,10.25,1.0,29.0,Blue
15.0,20.5,7.5,0.0,24.0,Red
45.5,24.328125,16.84375,1.0,30.0,Red
19.8125,57.769317626953125,37.7607421875,5.0,33.0,Red
2.0,15.0830078125,5.5,0.0,25.0,Red
18.0,18.54345703125,11.08056640625,4.0,25.0,Red
40.8125,24.8203125,21.15625,2.0,31.0,Red
14.0,30.5,19.125,1.0,25.0,Red
45.5,14.0,7.71875,3.0,33.0,Red
45.5,56.390625,31.984375,2.0,35.0,Red
16.453125,27.375,20.25,3.0,29.0,Blue
21.0,57.769317626953125,37.7607421875,3.0,27.0,Red
5.0,56.0,28.0,0.0,26.0,Red
3.0,26.28125,19.03125,2.0,29.0,Red
22.25,34.0,16.0,1.0,29.0,Red
15.40625,34.0,23.328125,3.0,31.0,Red
27.4375,52.78125,33.40625,1.0,25.0,Red
30.0,57.769317626953125,37.7607421875,2.0,29.0,Red
24.8486328125,8.0,4.3125,1.0,26.0,Blue
9.12109375,13.0625,8.4375,1.0,28.0,Red
0.75,2.140625,1.859375,1.0,29.0,Red
33.9375,57.769317626953125,37.7607421875,1.0,31.0,Blue
18.25,57.769317626953125,37.7607421875,3.0,28.0,Blue
39.19921875,42.56489562988281,26.14427947998047,5.0,35.0,Red
6.0,32.375,20.25,2.0,35.0,Red
3.0,10.5,8.5,1.0,33.0,Red
45.5,22.75,11.75,2.0,33.0,Blue
13.0,26.9140625,19.0,0.0,26.0,Red
19.8125,15.0,14.0,1.0,35.0,Blue
3.0,33.2265625,29.3828125,4.0,30.0,Red
26.5625,15.875,2.1005859375,0.0,32.0,Blue
15.0,57.769317626953125,37.5,2.0,23.0,Red
2.0,57.769317626953125,37.7607421875,1.0,27.0,Red
8.0,19.0,18.0,0.0,23.0,Red
1.0,18.0,9.625,2.0,32.0,Red
3.0,11.81640625,5.28125,4.0,32.0,Red
27.5,11.53125,2.65625,1.0,25.0,Red
26.0,0.0,0.0,0.0,27.0,Blue
3.0,7.39453125,3.86328125,3.0,31.0,Red
45.5,25.0,24.0,1.0,28.0,Red
2.0,32.0,25.0,1.0,35.0,Blue
8.625,15.0,6.375,1.0,31.0,Red
29.0,56.0,29.75,2.0,33.0,Red
45.5,57.769317626953125,37.7607421875,5.0,34.0,Blue
0.0,46.3125,32.3125,2.0,27.0,Red
0.0,10.25,7.125,2.0,35.0,Red
45.5,28.5,21.265625,4.0,29.0,Blue
14.25,36.53842842578888,29.27146708965301,5.0,35.0,Blue
14.0,3.0,3.0,0.0,25.0,Red
28.25,25.625,14.1875,0.0,32.0,Red
33.0625,57.769317626953125,37.7607421875,2.0,31.0,Blue
7.5,7.25,1.0,0.0,31.0,Blue
11.0,8.625,8.125,2.0,35.0,Red
38.0,40.65625,13.0,0.0,25.0,Red
14.5,27.5,17.75,0.0,23.0,Red
25.591796875,11.75,10.875,1.0,27.0,Blue
45.5,52.0,37.7607421875,0.0,26.0,Blue
12.0,17.0,5.75,1.0,30.0,Red
12.458984375,22.909637451171875,18.85409164428711,5.0,35.0,Blue
12.1875,46.3828125,30.96875,2.0,35.0,Red
40.0,24.34375,13.78125,3.0,32.0,Red
26.75,30.521728515625,17.403564453125,4.0,35.0,Blue
24.85211181640625,53.29296875,20.09765625,2.0,31.0,Red
45.5,57.769317626953125,37.7607421875,5.0,33.0,Blue
8.0,24.0,14.75,1.0,30.0,Red
18.0,57.769317626953125,29.125,1.0,25.0,Red
20.0,23.0,17.5,3.0,32.0,Red
16.5,38.25909423828125,24.57220458984375,5.0,31.0,Red
32.28125,9.0,8.0,1.0,25.0,Blue
1.375,9.75,4.0,1.0,24.0,Red
45.5,33.7374267578125,26.29888916015625,5.0,33.0,Red
45.5,43.3984375,31.1015625,3.0,29.0,Blue
7.0,19.0,3.5,0.0,30.0,Red
45.5,57.769317626953125,37.7607421875,3.0,35.0,Red
3.875,3.46875,2.40625,1.0,32.0,Red
17.75,24.0625,9.125,2.0,32.0,Red
7.0,37.88896989822388,20.68554162979126,5.0,34.0,Blue
0.5,2.25,2.0,1.0,31.0,Red
35.03125,21.0,17.0,1.0,31.0,Red
31.0,23.875,13.875,3.0,28.0,Blue
28.40625,20.6953125,18.765625,4.0,31.0,Blue
28.789794921875,19.977294921875,11.119384765625,4.0,34.0,Blue
37.5,38.775047302246094,19.21790313720703,5.0,35.0,Red
26.198974609375,47.360107421875,29.3897705078125,5.0,31.0,Red
17.6328125,30.875,21.25,1.0,31.0,Blue
17.75,22.0,19.0,0.0,30.0,Red
45.5,57.769317626953125,37.7607421875,2.0,28.0,Blue
15.0,24.5,9.5,1.0,27.0,Red
45.5,57.769317626953125,37.7607421875,4.0,26.0,Red
1.914794921875,47.22161865234375,29.28436279296875,4.0,34.0,Red
9.5,26.90625,17.0,0.0,25.0,Blue
6.25,27.1015625,20.484375,5.0,32.0,Red
22.25,45.0,25.0,1.0,28.0,Blue
8.392105102539062,39.5,32.5,1.0,33.0,Red
