R_avg_opp_DISTANCE_landed,R_age,R_avg_opp_SIG_STR_pct,B_avg_DISTANCE_landed,R_avg_opp_CLINCH_att,B_avg_opp_LEG_landed,B_avg_BODY_landed,B_avg_opp_BODY_landed,B_avg_GROUND_att,R_avg_opp_HEAD_landed,B_avg_opp_CTRL_time(seconds),R_avg_GROUND_landed,R_avg_opp_BODY_att,R_avg_CLINCH_att,R_avg_HEAD_landed,B_avg_CLINCH_att,B_age,R_avg_TD_landed,B_avg_BODY_att,R_avg_TOTAL_STR_landed,Winner
5.25,25.0,0.275,10.5,4.0,3.5,1.0,2.25,0.5,9.75,157.75,2.75,1.5,7.25,13.25,2.25,32.0,0.25,4.0,21.25,Red
25.1875,29.0,0.404375,40.62060546875,4.1875,6.120849609375,9.8822021484375,14.502685546875,3.306884765625,18.5625,27.5863037109375,1.1875,6.125,10.125,22.3125,8.1500244140625,35.0,0.0625,15.1485595703125,53.875,Red
8.875,32.0,0.39625,15.8125,0.625,1.5,3.1875,8.0,8.5,6.75,137.0,10.5,3.75,1.625,18.25,5.5,32.0,1.25,5.13671875,44.0,Red
20.625,34.0,0.4337499999999999,31.5,35.0625,5.5,4.0,9.0,2.0,36.34375,29.0,2.625,20.0,42.40625,50.09375,2.5,28.0,0.3125,7.0,119.90625,Red
21.5,21.0,0.525,23.375,1.5625,4.0,12.0,15.498478412628174,3.375,14.625,544.0,10.5,9.912109375,1.126011610031128,19.616363525390625,17.0,23.0,2.0,10.5625,41.51251220703125,Red
8.0,25.0,0.32,8.0,0.0,3.2421875,15.0,3.5,2.0,6.0,154.90625,0.0,1.0,0.0,0.0,17.0,28.0,0.0,17.0,0.0,Blue
32.6875,29.0,0.3718749999999999,64.30615234375,5.25,9.3758544921875,13.02093505859375,5.4466552734375,24.29052734375,21.8125,30.38916015625,5.25,7.6875,4.125,28.5,8.30023193359375,34.0,1.1875,23.9210205078125,53.0,Red
4.5,30.0,0.365,44.0,1.0,1.0,14.5,9.0,22.5,6.5,188.5,7.0,0.0,4.5,16.5,25.5,27.0,0.0,15.5,26.0,Red
3.0,30.0,0.556875,4.0,5.0625,4.0,1.0,1.0,5.0,6.3125,0.0,3.5625,3.21875,2.3125,5.875,0.0,26.0,1.4375,1.0,22.59375,Red
39.75,23.0,0.355,57.375,14.0,2.6875,16.4375,7.125,5.0,34.0,92.5,6.75,18.0,30.5,50.5,11.5,32.0,1.0,23.75,121.25,Red
14.79296875,27.0,0.2575,22.0,10.03125,6.25,11.5,13.5,22.25,9.55859375,67.25,10.94921875,13.34765625,18.40625,19.76171875,12.75,29.0,4.06640625,13.25,67.66796875,Red
18.75,31.0,0.3375,7.0,2.75,1.0,0.0,4.0,0.0,17.5,0.0,0.25,6.75,3.0,13.25,5.0,33.0,0.25,0.0,30.5,Blue
5.7109375,40.0,0.5958203125,15.9375,3.0703125,1.9375,3.75,3.8125,9.375,5.97265625,116.1875,8.93359375,4.46484375,1.5234375,14.12109375,20.6875,35.0,1.609375,4.625,30.0546875,Red
16.375,25.0,0.4024999999999999,12.0,11.5,5.75,7.0,9.0,0.0,15.875,121.0,2.125,8.875,10.5,12.0,2.0,27.0,1.125,10.75,34.625,Blue
18.859375,33.0,0.77890625,7.01220703125,6.46875,0.90185546875,0.26513671875,1.259765625,4.72412109375,10.15625,10.98193359375,3.421875,9.265625,7.4375,20.265625,1.958984375,36.0,0.140625,0.44970703125,31.015625,Red
29.171875,30.0,0.429921875,3.8603286743164062,6.1484375,2.685272216796875,0.9433746337890624,0.3590736389160156,10.126750946044922,21.71875,41.428466796875,9.546875,15.265625,7.6015625,32.96875,1.940570831298828,38.0,3.1875,1.4786529541015625,62.8125,Red
11.15625,29.0,0.38,14.677734375,20.0,12.0,19.0,26.5,7.3359375,12.0,88.0,1.0,6.7890625,6.0,11.9375,37.0,38.0,0.00390625,21.5,23.0,Red
45.369140625,29.0,0.284453125,35.650390625,8.70703125,9.94140625,6.853515625,12.6875,13.77734375,47.12890625,51.0078125,7.421875,11.42578125,11.95703125,54.431640625,7.830078125,32.0,2.6171875,10.302734375,99.595703125,Red
10.25,31.0,0.355,1.0,12.5,0.0,0.0,2.0,19.0,23.96875,0.0,7.0,8.0,7.5,38.0625,0.0,23.0,2.0,0.0,54.75,Red
32.31087988940999,41.0,0.4327755091805011,36.125,3.8587501808069646,3.625,7.75,5.25,6.25,23.649509315844625,0.0,0.0567365735769271,12.836208587978035,4.096168684307486,27.23727353429421,0.0,29.0,0.0471210484392941,8.125,54.01829558238387,Red
14.0,26.0,0.57,8.0,7.0,3.0,4.0,10.0,5.0,28.0,183.0,0.0,3.0,5.0,6.0,12.0,27.0,0.0,5.0,11.0,Red
26.75,30.0,0.47875,27.0,4.0,2.0,3.5,9.5,8.0,40.375,147.0,15.125,4.5,4.25,20.5,2.0,31.0,1.125,4.5,59.5,Blue
1.0,28.0,0.8,45.0,2.0,1.5,22.3125,3.140625,5.34375,4.0,37.5,9.0,0.0,1.0,9.0,4.0,24.0,1.0,24.0,74.0,Red
21.62664222717285,33.0,0.5618376159667968,19.12068557739257,9.063297271728516,3.521892547607422,4.390918731689453,8.18841552734375,20.12403106689453,12.120012283325195,105.3023452758789,0.3345565795898437,13.354373931884766,3.252357482910156,7.971540451049805,10.758621215820312,36.0,0.5981807708740234,11.048778533935549,20.751543045043945,Red
7.0,24.0,0.64,35.25,4.0,1.5,7.0,5.5,6.25,22.0,140.5,1.0,12.0,2.0,5.0,7.75,32.0,0.0,9.0,20.0,Red
13.03125,30.0,0.50375,4.0,4.0,0.0,0.5,0.5,0.5,8.6875,145.0,11.0,4.25,29.9375,29.40625,0.5,33.0,4.240509033203125,0.5,60.25,Red
0.0,24.0,0.0,8.1484375,0.0,4.9921875,2.875,3.09375,6.01953125,0.0,58.515625,7.0,0.0,0.0,10.0,6.26171875,29.0,0.0,6.109375,10.0,Red
14.25,34.0,0.4375,1.0,17.75,9.0,1.0,2.0,0.0,11.0,77.0,3.25,17.0,3.75,8.0,4.0,35.0,0.5,2.0,31.5,Red
13.375,29.0,0.33375,24.78125,1.5,2.03125,2.84375,7.21875,1.6875,10.625,96.53125,2.5,7.375,1.25,17.0,23.59375,24.0,0.375,4.0,26.0,Red
5.3046875,34.0,0.721015625,13.5,1.1015625,10.0,5.5,1.5,15.5,12.546875,60.5,9.28125,1.046875,1.4765625,14.265625,9.5,28.0,0.703125,6.0,30.8125,Red
43.51377868652344,31.0,0.1727735137939453,81.53125,3.880912780761719,3.75,17.0625,21.53125,5.84375,21.89447021484375,97.0625,10.342498779296877,24.603729248046875,4.050910949707031,53.33635711669922,3.46875,28.0,4.283355712890625,23.40625,125.5561752319336,Red
5.027276992797852,35.0,0.5832691955566407,5.74609375,2.4635581970214844,1.2880859375,2.896484375,13.798828125,5.6484375,10.995222091674805,282.4375,7.750400543212891,4.531269073486328,0.942941665649414,4.786914825439453,4.91015625,34.0,0.8166522979736328,4.0224609375,22.747716903686523,Red
5.375,29.0,0.5660937500000001,4.5,9.75,5.4453125,7.25,3.375,14.0,15.5,73.25,17.25,4.46875,20.75,23.0,6.0,22.0,1.0,10.25,65.0,Red
49.25,27.0,0.5,8.59375,11.5,2.8125,3.84375,1.5625,17.4375,36.875,6.1875,6.875,19.75,31.125,58.5,1.25,28.0,0.375,4.84375,124.375,Blue
2.25,28.0,0.6,28.5,7.0,5.375,4.0625,6.953125,10.203125,15.75,251.9375,1.5,8.25,0.5,2.25,19.96875,33.0,2.75,5.375,16.75,Blue
5.21875,27.0,0.41625,13.5,0.90625,9.5625,1.46875,3.879579586908221,26.0,0.875,173.25,7.5,4.5625,0.5625,9.34375,12.5,22.0,1.46875,2.5,24.96875,Red
11.0733642578125,37.0,0.5026272583007813,56.0,1.18560791015625,8.0,7.0,6.0,5.0,9.253448486328123,5.0,4.258880615234375,2.353729248046875,5.4228515625,9.594085693359377,6.0,27.0,0.803497314453125,8.0,32.1861572265625,Red
1.5,24.0,0.28375,1.0,2.75,0.0,2.0,1.0,0.0,4.125,0.0,13.25,2.75,4.125,15.0,2.0,27.0,1.375,2.0,35.75,Red
73.875,32.0,0.38875,19.796875,5.25,2.5,16.50482177734375,5.661915174103342,10.0,55.875,309.625,3.125,29.5,3.75,38.125,9.0,29.0,0.5,18.75,71.5,Red
77.4375,31.0,0.543359375,20.0625,8.58984375,10.1875,10.625,3.6875,10.6875,48.96875,12.1875,4.58203125,27.5234375,10.48828125,59.46875,2.6875,31.0,0.515625,14.25,99.609375,Blue
1.75,29.0,0.221875,6.5517578125,7.25,1.5185546875,3.599609375,0.7470703125,32.4619140625,17.625,22.1806640625,2.625,4.375,3.875,3.8125,0.7451171875,31.0,0.5,4.193359375,8.5,Blue
3.3623046875,33.0,0.7904394531250001,10.0,4.41162109375,0.0,10.0,5.5,7.671310424804687,7.91015625,136.0,1.4541015625,1.33251953125,3.724609375,4.359375,1.75,30.0,0.07470703125,13.0,12.08349609375,Red
13.0,25.0,0.3715869140625,0.0,12.5,0.0,0.0,0.0,0.0,39.5,0.0,3.162109375,13.0,7.0,43.0234375,0.0,22.0,6.0,0.0,76.0,Red
22.03125,24.0,0.5796875,19.5,10.390625,1.5,7.5,3.5,0.0,25.1875,138.0,8.09375,13.5,6.28125,19.34375,2.0,27.0,0.171875,11.5,67.8125,Red
34.515625,26.0,0.4257031249999999,23.0,1.609375,8.5,5.5,2.0,2.0,27.3515625,166.0,6.609375,9.1328125,5.53125,40.859375,3.5,28.0,0.421875,6.5,85.1171875,Red
51.6875,36.0,0.455,39.5,8.4375,18.5,13.0,20.0,1.0,51.0625,318.0,10.0,13.125,3.25,35.875,15.5,30.0,3.0,17.5,95.0625,Blue
16.484375,27.0,0.3921875,16.5625,6.515625,10.125,7.6875,10.875,6.3125,21.703125,263.25,1.671875,7.78125,3.859375,10.28125,19.5625,27.0,1.359375,9.8125,22.078125,Red
3.0,25.0,0.6,44.0,1.0,1.75,8.0,9.75,12.25,1.0,187.75,25.0,2.0,1.0,27.0,7.75,26.0,0.0,12.5,45.0,Red
15.75,33.0,0.39125,21.1875,5.375,6.5,11.0625,3.75,1.0,19.5,181.0,2.5,7.0,6.25,23.25,6.0,30.0,0.0,16.5,45.375,Red
23.1708984375,30.0,0.46720703125,6.0,9.75,1.0,7.0,6.0,0.0,36.9736328125,366.0,1.2841796875,15.580078125,5.45703125,22.8984375,9.0,22.0,0.837890625,15.0,37.880859375,Blue
47.7158203125,35.0,0.5007238769531249,12.2236328125,15.0245361328125,6.171875,1.947265625,1.6103515625,7.3359375,29.9798583984375,151.83984375,1.0548095703125,15.324951171875,1.09130859375,20.252685546875,2.0517578125,29.0,0.0068359375,2.9931640625,40.9482421875,Red
8.5,23.0,0.44,9.21875,4.0,2.0,2.0,15.0,32.625,15.0,415.0,1.0,3.0,6.0,9.5,7.0,23.0,0.0,4.0,25.5,Red
2.5,26.0,0.3975,12.0078125,2.5,4.046875,7.51171875,4.64453125,30.8671875,3.0,60.6640625,17.25,0.0,32.0,37.5,11.125,34.0,0.75,7.99609375,97.25,Red
18.0,27.0,0.25,28.0,0.0,11.0,7.0,29.0,4.0,8.0,228.0,8.0,18.0,1.0,23.0,19.0,31.0,1.0,10.0,73.0,Red
35.65234375,26.0,0.4840576171874999,35.1015625,2.089599609375,4.13671875,8.095703125,5.5087890625,1.0947265625,25.37060546875,321.4501953125,56.157958984375,17.467529296875,0.832763671875,83.375732421875,1.583984375,31.0,3.188720703125,14.453125,143.335205078125,Blue
17.83984375,27.0,0.47765625,2.3125,18.576171875,0.296875,0.40625,0.703125,6.46875,22.548828125,27.375,2.486328125,15.353515625,31.728515625,19.5703125,2.0625,26.0,0.40234375,0.5625,153.033203125,Red
17.0,23.0,0.27,12.234375,5.0,5.0,3.5,1.0,8.0,10.0,330.8125,0.0,6.0,13.0,13.0,8.78125,29.0,0.0,4.0,31.0,Red
10.3125,30.0,0.5921484375,11.5,3.296875,5.875,19.625,4.875,19.625,8.4765625,257.0,0.93359375,3.82421875,1.88671875,7.6953125,18.375,25.0,0.15234375,22.375,18.00390625,Red
16.59375,28.0,0.3321875,49.84324502944946,5.1875,5.922861099243164,16.754143238067627,7.169724941253662,2.721688747406006,17.4375,149.3151454925537,10.15625,7.5625,10.9375,31.5,2.067644596099853,34.0,1.125,21.48935890197754,63.65625,Red
13.90625,32.0,0.4,26.75,4.4375,1.875,6.4375,5.6875,5.4375,8.25,90.375,3.84375,12.0,8.65625,9.625,9.3125,23.0,0.375,8.3125,26.6875,Red
19.53033447265625,29.0,0.380078125,0.0,6.0,0.0,1.0,0.0,8.0,20.125,0.0,0.5,3.375,6.34375,31.704620361328125,0.0,26.0,1.0,1.0,47.52592325210571,Red
22.1796875,33.0,0.545703125,63.875,12.03125,24.875,19.375,4.75,0.375,28.109375,117.25,6.6796875,10.765625,10.7421875,14.3828125,6.75,29.0,0.6015625,31.375,107.734375,Blue
0.5,29.0,0.375,1.0,2.0,0.0,0.0,3.0,0.0,2.5,0.0,11.5,2.0,3.5,13.5,0.0,31.0,0.5,0.0,19.0,Red
37.0,30.0,0.5449999999999999,21.0,2.0,8.0,9.75,3.75,0.0,16.5,202.5,0.5,17.5,3.0,13.5,0.5,32.0,2.5,15.453125,47.5,Blue
9.0,25.0,0.4499999999999999,37.375,3.5,4.0,10.375,22.25,2.0,26.0,223.0,4.5,2.0,15.5,15.5,9.625,29.0,2.0,13.25,65.5,Red
19.359375,31.0,0.5540625,19.25,4.78125,5.75,9.5,5.0,3.0,16.875,96.5,7.46875,7.875,11.546875,21.703125,10.25,29.0,0.515625,11.25,69.34375,Red
37.65625,32.0,0.5390625,39.5,5.96875,8.5,15.5,9.0,2.0,28.125,166.5,5.71875,11.4375,2.59375,26.65625,29.5,29.0,1.0625,20.0,45.125,Blue
21.84375,23.0,0.465,23.8125,4.8125,4.375,6.34375,0.5,7.0,20.7421875,72.5,11.90625,6.5,1.625,42.4375,2.296875,25.0,0.5,10.821044921875,55.328125,Red
29.90625,32.0,0.4153125,29.609375,4.5625,3.3984375,5.8125,5.46875,16.203125,17.6875,40.8046875,4.40625,13.28125,12.4375,12.78125,22.015625,27.0,1.59375,8.6875,52.15625,Red
26.828125,30.0,0.49953125,76.0,23.3125,23.0,8.0,16.0,1.0,36.21875,166.0,3.8125,19.78125,15.1875,38.9375,2.0,27.0,3.140625,9.0,84.328125,Red
30.625,28.0,0.5525,19.8126220703125,9.0,7.5,13.125,11.0,8.125,31.75,513.0,0.0,8.375,3.25,21.25,4.375,24.0,0.125,18.75,46.5,Red
4.7265625,33.0,0.481787109375,36.5,0.32421875,8.75,8.125,6.375,2.0,2.1376953125,273.875,3.1865234375,2.234375,1.3701171875,6.5283203125,14.125,32.0,0.0,10.125,9.68359375,Red
15.84375,24.0,0.5125,76.0,3.5,2.4267578125,11.0,2.75,1.0,14.46875,103.5,9.6171875,7.5,9.8125,34.5,14.5,23.0,4.5,23.5625,133.0,Red
49.39453125,24.0,0.395,14.0,2.0,9.0234375,5.5,4.5,12.5,41.36753082275391,181.375,8.432281494140625,11.6875,12.0,13.5,1.0,24.0,1.25,7.0,69.6015625,Red
32.125,29.0,0.3296875,24.5,5.53125,2.5,6.5,8.0,8.5,23.03125,243.0,0.21875,14.9375,2.875,25.8125,5.5,29.0,0.53125,11.5,43.25,Red
39.0,25.0,0.47,2.0,9.0,3.0,1.0,1.0,0.0,38.0,35.0,3.0,4.5,12.5,23.5,0.0,27.0,1.0,2.0,71.0,Red
14.5,30.0,0.64,9.8125,1.5,0.9375,6.84375,3.625,0.59375,21.5,200.96875,0.0,0.0,2.5,0.0,4.9375,31.0,0.0,10.546875,7.0,Blue
37.5,24.0,0.475,22.5,2.0,2.0,6.0,17.0,16.640625,49.836669921875,188.0,5.25,8.0,1.0,8.0,8.5,27.0,3.0,6.75,30.0,Red
20.0,31.0,0.48,4.5,4.0,0.5,2.0,2.0,17.0,18.0,43.0,0.0,0.0,6.0,11.0,2.0,27.0,0.0,3.5,14.0,Red
13.30078125,35.0,0.353046875,54.21484375,6.92578125,4.88671875,12.8359375,8.88671875,6.45703125,12.671875,108.41796875,8.87109375,4.7578125,4.41015625,18.28515625,4.6328125,26.0,1.01953125,21.45703125,45.24609375,Red
64.4140625,40.0,0.46015625,38.0,9.76171875,5.25,14.75,8.375,5.625,36.17578125,78.0,1.48828125,29.5703125,18.99609375,30.875,4.75,26.0,1.33203125,22.5,47.9609375,Blue
25.25,29.0,0.3525,35.625,4.5,4.0,11.125,6.75,11.25,26.25,203.875,9.0,11.75,11.25,19.25,10.375,30.0,2.0,25.75,57.75,Red
31.0,24.0,0.4309375,20.0,2.625,10.0,20.044677734375,7.8681640625,34.828125,24.4765625,174.203125,7.55078125,7.984375,6.81787109375,11.75,8.3359375,26.0,2.875,33.0,51.0908203125,Red
35.108365297317505,30.0,0.4643339991569519,43.5,6.316437721252441,10.0,4.5,5.5,2.0,29.77805197238922,57.0,1.536769986152649,12.00934600830078,8.308240413665771,26.112449645996094,2.0,27.0,0.0522952079772949,9.0,52.14139032363892,Blue
21.0,27.0,0.5,5.40625,7.0,7.84765625,0.3046875,0.62890625,26.2890625,44.0,0.0,10.0,16.0,3.0,21.0,2.37109375,44.0,5.0,0.8046875,53.0,Red
58.34375,37.0,0.4625,22.25,14.21875,4.25,7.0,6.0,9.5,61.53125,38.75,5.0,13.5625,2.125,30.4375,22.0,21.0,1.5,8.0,85.53125,Red
14.58203125,37.0,0.66625,15.40234375,5.2265625,9.38671875,0.904296875,8.337890625,0.6279296875,11.9453125,151.4765625,1.21875,3.75,7.375,14.2421875,3.6171875,37.0,0.2734375,3.361328125,43.31640625,Blue
19.4765625,29.0,0.478359375,15.75,10.95703125,2.75,10.75,18.0,1.25,20.734375,73.0,1.9453125,13.4609375,6.140625,13.2421875,18.5,32.0,1.9765625,14.25,36.2734375,Blue
3.0,30.0,0.42,34.5,6.0,8.5,10.0,4.0,4.0,3.0,126.5,1.0,6.0,11.0,22.0,1.0,33.0,0.0,13.5,27.0,Red
2.0,24.0,0.36,2.0,12.0,3.5,19.5,5.5,35.5,1.0,91.5,0.0,6.0,20.0,3.0,25.5,23.0,1.0,23.25,17.0,Red
8.449462890625,33.0,0.1873931884765625,5.75,1.793060302734375,0.21875,6.046875,0.90625,8.015625,8.016754150390625,98.375,6.08856201171875,2.80718994140625,9.30987548828125,15.416961669921877,6.46875,29.0,0.319427490234375,7.578125,28.79931640625,Red
16.0,35.0,0.52875,2.200836181640625,4.75,3.603759765625,0.033782958984375,0.142608642578125,5.943572998046875,20.375,0.0,6.5,1.75,0.625,9.5,4.1077880859375,37.0,1.125,0.035736083984375,20.125,Red
4.5,28.0,0.4700000000000001,8.5,4.875,1.0,7.5,1.5,29.0,6.0,242.0,7.0,2.125,7.125,11.25,8.5,32.0,1.375,8.5,34.125,Red
14.976806640625,30.0,0.46791748046875,13.0,10.098358154296877,2.5,5.5,2.0,1.5,19.358154296875,8.5,3.966400146484375,7.480804443359375,9.31683349609375,14.81903076171875,0.0,26.0,0.982452392578125,9.5,29.7464599609375,Red
17.78125,32.0,0.4440625,11.75,4.75,1.75,4.0,2.25,14.5,26.5,13.75,8.34375,1.4375,2.34375,19.90625,16.75,34.0,0.28125,4.5,47.03125,Blue
25.1875,29.0,0.33499999999999996,8.5,3.25,1.0,2.0,6.0,3.0,9.625,400.5,14.5,13.10546875,7.5,17.1875,3.0,32.0,2.0,2.5,44.5,Red
16.5,27.0,0.47,23.021523475646973,7.0,7.349451065063477,2.2617053985595703,4.045742034912109,1.753697395324707,35.0,2.6053123474121094,8.0,10.0,13.0,27.5,4.462991714477539,39.0,3.0,3.9109411239624015,79.5,Red
26.90625,25.0,0.325,27.052001953125,3.25,3.5,7.0,6.03662109375,8.978515625,16.4375,250.5,3.0,19.375,6.884765625,26.0,7.03125,26.0,1.703125,18.0,60.49609375,Blue
57.35792541503906,29.0,0.6526757812499999,0.5,4.0,0.0,1.0,2.375,11.5,55.0,721.0,20.5,14.741199493408203,1.811219930648804,15.75,2.0,22.0,4.0,1.0,67.23523712158203,Blue
41.375,31.0,0.4293749999999999,17.5,29.75,0.5,2.0,14.0,5.5,31.875,417.5,3.5,30.4375,15.4375,20.9375,3.0,26.0,1.5,2.5,48.3125,Red
12.25,35.0,0.47625,27.0,7.125,2.0,10.0,1.0,11.0,18.1875,516.0,2.25,5.875,3.375,9.125,4.0,28.0,1.0,14.0,23.8125,Red
20.4453125,32.0,0.503125,33.0,12.6640625,4.0,8.0,7.0,20.0,22.578125,0.0,8.7890625,13.1171875,15.078125,15.6328125,1.0,23.0,0.28125,10.0,57.0703125,Blue
81.25,29.0,0.4075,35.59375,16.5,11.5,2.90625,6.0,15.25,63.75,292.25,1.5,45.75,12.25,51.0,6.65625,26.0,3.5,4.359375,73.75,Blue
18.27336883544922,39.0,0.497946891784668,40.33414459228516,6.4858245849609375,13.868309020996094,15.76949691772461,7.880764007568359,2.3495407104492188,11.108951568603516,116.5010986328125,7.806957244873047,19.423439025878903,5.023105621337891,8.965034484863281,4.955839157104492,34.0,6.088142395019531,19.13422584533692,31.10747528076172,Blue
9.0,28.0,0.64,48.5,13.0,7.5,13.0,15.5,0.0,22.0,21.5,0.0,3.0,1.0,1.0,15.0,31.0,0.0,16.5,2.0,Blue
21.75,29.0,0.49375,16.80859375,6.0,4.546875,0.91796875,3.76953125,1.22265625,23.5,52.2265625,0.5,4.125,10.25,21.0,1.92578125,30.0,0.0,1.3125,37.75,Blue
20.75,28.0,0.51,35.0,7.0,10.0,2.0,1.0,33.0,17.5,77.0,0.0,8.0,7.75,16.25,8.0,21.0,0.25,3.0,32.0,Red
8.718505859375,35.0,0.46779296875,53.78125,2.3004150390625,2.806640625,28.982421875,11.677734375,1.5390625,7.860107421875,98.037109375,1.032958984375,5.652099609375,1.78564453125,5.2147216796875,43.791015625,30.0,0.065673828125,42.640625,12.7359619140625,Red
1.5,29.0,0.55,25.0,0.5,1.75,3.75,2.75,4.5,7.5,76.5,0.0,1.0,0.5,0.0,3.0,26.0,0.0,5.75,0.5,Blue
14.1640625,23.0,0.3562890625,12.0,34.76171875,0.8125,11.0,2.25,23.5,22.421875,346.5,1.4453125,6.484375,40.125,41.03125,11.61918318271637,23.0,1.90625,12.0,153.23046875,Red
11.0,24.0,0.32,20.5,8.0,0.625,3.5,3.0,18.25,22.0,44.875,2.0,3.0,4.0,10.0,0.0,28.0,1.0,6.0,23.0,Blue
18.55078125,25.0,0.66,10.828125,3.75,5.0,3.625,17.0,12.5,16.625,333.625,4.40625,2.1640625,1.25,17.149169921875,8.5,23.0,0.375,5.0,32.515625,Blue
4.375,28.0,0.43625,21.0,1.5,5.0,14.0,1.78125,11.75,3.5,403.0,6.25,3.875,3.0,9.5,16.25,28.0,1.875,12.109375,45.125,Red
62.76953125,31.0,0.41953125,84.6875,7.8466796875,9.6875,14.3125,11.625,9.5,47.8740234375,94.6875,3.23828125,23.921875,6.072265625,48.6455078125,11.6875,31.0,1.09765625,19.5625,74.4970703125,Blue
36.0,37.0,0.60375,25.859375,1.7317790985107422,2.5,6.5,1.0,12.93017578125,31.75,421.5625,1.82421875,8.8125,2.125,14.6875,10.5,34.0,0.70654296875,10.25,37.63101196289063,Red
59.0,28.0,0.46,37.328125,27.0,1.0,3.625,6.03662109375,4.5,53.0,428.0,0.0,19.0,19.0,56.0,10.0,32.0,0.0,3.5,135.0,Red
22.5,27.0,0.6100000000000001,21.5,3.5,13.0,1.0,6.5,2.75,33.0,185.875,0.0,6.0,5.0,8.0,2.5,30.0,1.5,1.625,27.0,Red
27.0,27.0,0.61,7.59375,1.0,1.375,2.28125,2.46875,4.28125,45.0,167.65625,0.0,5.0,12.0,35.0,2.59375,30.0,0.0,4.0625,59.0,Blue
0.0,26.0,0.0,27.25,0.0,11.0,7.0,2.25,2.60546875,0.0,40.7724609375,12.0,0.0,0.0,12.0,2.3125,29.0,1.0,7.75,12.0,Red
9.75,30.0,0.35,35.75,7.75,2.3125,8.65625,6.0,5.25,9.75,329.75,21.125,5.125,12.0,17.125,4.0625,26.0,4.375,10.0,93.0,Red
35.347633361816406,28.0,0.3985279846191406,54.81201171875,10.40131378173828,16.958984375,20.19580078125,18.70458984375,10.64990234375,28.24335479736328,132.3994140625,2.247505187988281,12.813095092773438,15.643699645996094,55.192161560058594,5.58984375,30.0,0.8921737670898438,30.8857421875,76.77935791015625,Red
20.99609375,33.0,0.5054296875000001,29.0,6.99609375,12.125,11.5,11.1796875,6.294921875,32.46875,277.0,0.90234375,9.10546875,3.41015625,18.83984375,2.0,28.0,1.09765625,19.1953125,29.68359375,Draw
36.0,29.0,0.52,20.0,19.5,3.0,1.75,7.5,1.0,39.5,90.5,2.5,8.5,14.0,24.0,9.0,32.0,1.0,2.25,39.5,Blue
50.28125,28.0,0.4946875,11.5,3.6875,5.5,3.921875,7.0,5.0,41.09375,22.0,5.53125,14.34375,6.71875,37.0,1.4375,28.0,5.53125,7.75,69.9375,Red
30.4375,27.0,0.4292620086669922,14.0,0.685546875,7.473495483398437,3.0,3.97900390625,0.9375,19.205322265625,115.5,1.1875,17.96875,2.5,25.42578125,6.0,27.0,0.5,5.625,44.0,Red
29.25,24.0,0.5325,76.0,9.0,7.0,5.0,12.0,4.0,39.0,463.0,3.0,21.25,5.5,24.5,24.0,29.0,0.25,7.0,70.25,Blue
23.0,28.0,0.4159374999999999,11.125,7.5,0.9375,7.0625,2.9375,22.5,31.25,251.375,1.25,9.0,11.943359375,30.375,7.0625,29.0,1.068359375,7.875,53.0,Blue
12.125,30.0,0.425625,28.0,6.5625,0.0,17.0,3.0,15.0,15.5625,223.0,10.5,6.125,1.5,11.5625,17.0,31.0,2.6875,17.0,41.6875,Red
20.5,34.0,0.285,26.71875,6.0,9.75,11.5625,4.375,15.46875,13.75,154.90625,1.5,13.5,8.25,25.5,7.4375,29.0,0.75,14.28125,48.5,Blue
18.5,32.0,0.2959375,35.5,2.6328125,6.0,7.0,5.0,28.0,11.2791748046875,26.5,0.488922119140625,11.568359375,2.22265625,19.0,9.0,31.0,0.15625,11.0,44.757080078125,Red
38.73828125,30.0,0.44142578125,44.875,6.0,11.625,7.875,10.375,0.0,34.0,185.875,1.0,13.5328369140625,0.75,37.75,11.0,33.0,0.5,11.25,64.390625,Red
2.75,23.0,0.1875,4.0,0.5,0.0,2.0,6.0,0.0,7.0,227.0,7.5,2.25,0.0,9.75,1.0,21.0,1.25,2.0,31.75,Red
27.58984375,23.0,0.6134375,54.5,2.90625,7.25,14.0,8.0,8.859375,29.4375,256.0,4.10809326171875,11.875,13.125,34.5,6.75,27.0,3.78125,19.1875,90.0,Red
2.0,35.0,0.6825,5.5,5.96875,2.75,7.375,3.75,7.5,5.421875,191.125,3.0,2.0,9.640625,7.21875,14.625,25.0,0.015625,8.875,19.25,Red
13.820068359375,34.0,0.34672607421875,9.65625,8.90185546875,1.28125,1.15625,0.5,2.15625,12.7611083984375,81.8125,1.8480224609375,4.262451171875,11.897705078125,20.3125,2.53125,32.0,0.129638671875,1.1875,53.0810546875,Red
80.950927734375,38.0,0.6059204101562501,11.581167221069336,4.21044921875,5.393825531005859,6.167455673217773,11.386503219604492,0.8051509857177734,45.97119140625,104.1354751586914,2.553466796875,30.988525390625,15.1162109375,44.441650390625,2.1521053314208984,37.0,0.002197265625,8.453638076782227,69.640869140625,Red
39.25,30.0,0.49,38.0,17.75,2.0,6.71875,10.140625,2.2421875,37.75,237.5,1.75,19.75,12.75,14.75,3.7265625,25.0,0.75,8.8125,47.0,Red
29.328125,29.0,0.45875,25.1005859375,5.28125,2.7568359375,15.5791015625,4.873046875,17.1220703125,18.296875,203.8681640625,0.515625,12.96875,4.171875,20.453125,11.0419921875,29.0,0.34375,23.1201171875,48.078125,Blue
